"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"22","6.343","6.7827","6.7672","6.9412","7.1608","7.2115","6.8898","7.3802","7.554","7.3343","7.2782","7.1657","6.6293","6.3228","6.5527","7.0787","7.0737","6.808","6.8897","6.8387","7.3803","7.702","7.9828","7.8858"
"23","7.9218","8.075","7.7633","8.0137","8.1718","8.1262","8.167","8.3045","8.3455","8.3712","7.5998","6.6037","7.1605","7.3293","7.4363","7.4672","7.6357","7.6408","7.4875","7.6153","7.5182","7.5335","7.748","7.9115"
"24","8.0495","8.2332","8.3508","8.32","8.4833","8.4325","8.453","8.3252","8.2943","8.2637","8.131","7.6765","7.5233","7.6048","7.5592","7.5848","7.5643","7.646","7.6408","7.6763","7.8297","7.8502","7.9828","8.024"
"25","7.9267","8.0648","7.9167","7.8502","7.8705","7.8448","7.9522","7.8705","7.8655","7.799","6.7572","5.705","5.7658","5.705","5.6485","5.6332","5.6333","5.6487","5.6997","5.7508","5.8323","5.8835","5.9653","5.9297"
"26","5.7968","6.0217","6.2362","6.2975","6.3027","6.333","6.379","6.3027","6.333","6.3125","5.8427","5.9093","5.9705","6.0367","5.9808","6.0675","6.144","6.1642","6.2462","6.2513","6.2208","6.1848","6.2512","6.0265"
"27","5.9142","5.9243","6.0063","5.8992","6.0728","6.1238","6.1338","6.231","6.3075","6.1493","5.996","6.1083","6.2615","6.282","6.3078","6.318","6.323","6.318","6.333","6.343","6.343","6.338","6.323","6.2207"
"28","6.2718","6.2822","6.3128","6.3077","6.2822","6.1797","6.2768","6.3077","6.0777","5.986","5.8273","5.894","5.9398","5.9603","6.0215","6.0778","6.0727","6.1595","6.0522","6.0523","5.9858","6.0472","5.991","6.0165"
"29","6.2157","6.2512","6.2872","6.3278","6.328","6.343","6.5527","6.803","6.7007","6.2667","5.756","5.9143","5.894","5.9603","5.9603","5.8785","5.9247","5.9607","6.2258","6.2155","6.1798","6.1952","6.3278","6.318"
"30","6.343","6.3687","6.343","6.3382","7.0585","6.9462","7.3395","7.1248","7.1503","6.8183","5.9552","5.7763","5.7047","5.7763","5.8072","5.848","5.8837","5.9398","5.9757","5.9602","6.144","6.2922","6.333","6.343"
"31","6.4197","6.5117","7.4058","7.5642","6.3995","7.0737","7.232","6.8337","6.7265","6.4403","6.0982","5.812","5.94","5.9297","5.9653","5.9247","5.9193","5.7662","5.8018","5.8428","5.899","6.1104","6.19","6.149"
"32","6.1977","6.2588","6.2565","6.3075","6.3432","6.2465","6.2412","6.333","6.2146","6.1593","5.71","5.6333","5.7967","5.8888","5.9553","5.95","5.9195","6.0167","5.9755","5.9758","6.0063","5.9502","5.8733","6.0217"
"33","5.945","5.9042","6.144","6.2667","6.338","6.343","6.343","6.3942","6.3075","6.1338","6.0267","6.042","6.0678","6.1035","6.1643","6.1952","6.2157","6.2923","6.2925","6.282","6.2823","6.185","6.313","6.338"
"34","6.3278","6.328","6.2768","6.1848","6.1593","6.0267","6.1748","6.1952","6.2308","6.1187","5.715","6.185","7.3188","7.0227","6.757","7.1758","7.8552","7.6865","7.6408","7.508","7.4007","7.2167","7.2625","6.9157"
"35","6.7572","6.936","6.6702","6.8643","6.9358","6.7163","6.3533","6.343","6.343","6.5525","6.9767","7.0685","7.227","6.8898","7.038","7.2372","7.273","7.416","7.4925","7.36","7.375","7.4517","7.411","7.4007"
"36","7.3447","7.3855","7.2728","7.4978","7.4827","7.5488","7.2065","7.232","7.1042","7.1913","7.6","7.6305","7.554","7.5642","7.5795","7.6665","7.7068","7.6712","7.5543","7.7072","7.6612","7.6103","7.5538","7.5335"
"37","7.1553","6.6855","6.859","6.389","6.4147","6.4095","7.1505","6.5322","6.4658","6.4095","6.343","6.471","6.4402","6.4712","6.4965","6.6548","6.6192","6.8337","7.1453","6.8082","6.7317","6.7673","6.5375","6.5835"
"38","6.6192","6.5835","6.7265","6.8133","6.5323","6.6395","7.1148","7.3242","7.5693","7.5793","6.8133","7.1657","7.3033","7.3902","7.3953","7.4367","7.462","7.3902","7.3852","7.365","7.3545","7.3393","7.4467","7.421"
"39","7.4415","7.4825","7.421","7.5082","7.4262","7.5182","7.4465","7.4825","7.3953","7.4977","7.4262","7.5078","7.6512","7.5693","7.5233","7.5335","7.503","7.6","7.6155","7.5948","7.5947","7.5845","7.5642","7.6457"
"40","7.5132","7.5643","7.416","7.324","7.2423","7.038","6.5118","6.4198","6.3995","6.5987","7.375","7.4622","7.4467","7.4005","7.3953","7.3853","7.3035","7.2373","7.1403","6.9105","7.0482","7.1503","7.1553","7.038"
"41","6.6088","6.481","6.3585","6.343","6.343","6.343","6.343","6.3482","6.384","6.6752","7.2935","7.3497","7.3138","7.288","7.2475","7.2525","7.3955","7.3905","7.4058","7.2985","7.2933","7.2575","7.2728","7.3648"
"42","7.1915","7.3138","7.5898","7.6255","7.6867","7.6153","7.7072","7.702","7.6102","7.6918","7.8042","7.8143","7.697","7.7583","7.8297","7.7682","7.8195","7.7633","7.7632","7.7632","7.7125","7.6763","7.7225","7.6512"
"43","7.6103","7.6","7.4823","7.4518","7.4315","7.462","7.544","7.6715","7.6663","7.7223","7.7325","7.7735","7.7478","7.7582","7.7428","7.748","7.8757","7.7478","7.8398","7.7277","7.7375","7.6713","7.6255","7.6205"
"44","7.636","7.595","7.5692","7.3803","7.36","7.288","7.1503","7.1452","6.9103","6.9308","6.9565","6.706","6.7213","6.4557","6.3482","6.3687","6.3328","6.2922","6.333","6.3278","6.343","6.343","6.3482","6.343"
"45","6.3687","6.343","6.343","6.343","6.43","6.8488","7.0073","7.2065","7.1912","6.9817","6.343","6.3228","6.2873","6.3027","6.333","6.343","6.343","6.343","6.343","6.323","6.318","6.338","6.343","6.333"
"46","6.343","6.343","6.343","6.3583","6.9717","6.3583","6.619","6.716","6.9767","6.333","6.343","6.343","6.343","6.343","6.343","6.343","6.333","6.338","6.328","6.333","6.338","6.333","6.323","6.333"
"47","6.338","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.8898","6.8848","7.2577","7.2932","7.3033","7.1707","7.1862","7.2577","7.237","7.2372","7.186","7.2272","7.1553","7.0738","6.8283","6.9103"
"48","6.9715","6.8848","6.9207","7.0125","6.7725","6.9207","6.5835","6.9818","6.8645","7.2882","7.2373","6.9665","7.0278","6.6855","6.5222","6.3585","6.5682","6.7417","6.6038","6.706","6.9868","6.946","7.074","6.9408"
"49","6.7775","6.4505","7.0023","6.9205","6.7568","6.7417","6.6498","6.8747","7.1402","7.1963","7.1145","7.0025","7.0125","6.609","6.8083","6.8235","6.3533","6.5475","6.803","6.5427","6.6602","6.3892","6.4608","6.6092"
"50","6.5068","6.3943","6.343","6.343","6.343","6.4198","6.5223","6.3585","6.43","6.5375","6.3533","6.343","6.4403","6.343","6.4352","6.5117","6.4248","6.9308","6.7672","6.5883","6.982","6.9","6.8083","7.1655"
"51","6.7367","6.8747","6.9922","6.5937","6.7827","7.0532","6.8797","6.4557","6.384","6.7978","7.0123","6.9153","7.0943","7.2627","6.9715","7.0687","7.0942","7.2472","7.2475","7.1963","7.2065","6.9002","7.186","6.7367"
"52","7.227","6.4758","6.3585","6.3687","6.8795","6.8645","7.0227","6.9103","6.5578","6.343","6.343","6.3842","6.5325","6.5937","6.7928","6.946","7.0892","7.232","7.0175","6.7518","6.9053","6.6857","6.3892","6.3688"
"53","6.4198","6.5377","7.0123","6.6955","6.9665","6.9102","7.1302","7.191","7.3038","7.3395","7.3138","7.3493","7.3852","7.334","7.273","7.2217","6.1952","0","0","0","0","0","1.9458","7.0432"
"54","6.9922","6.9562","6.7162","7.0585","7.0943","7.462","7.4978","7.5233","7.0888","6.6957","6.43","6.4762","6.6398","6.6907","6.9615","7.1047","7.171","7.1607","7.191","7.196","6.9817","6.5323","6.8185","7.0328"
"55","6.8847","6.9512","7.0788","7.1402","6.8798","6.6857","7.0585","6.6907","1.7518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8223","7.9165","7.9523","7.845","7.7582"
"57","7.4108","7.1607","6.844","6.9307","6.5988","6.517","7.0277","6.6653","6.4148","6.379","6.3533","6.3842","6.5222","6.3995","6.3995","6.7623","6.9105","7.0382","6.854","6.7725","6.343","6.343","6.343","6.343"
"58","6.343","6.343","6.343","6.343","6.3533","6.3533","6.3687","6.3635","6.4045","6.4097","6.3995","6.4355","6.609","6.7265","6.7827","6.7875","6.9513","6.8795","6.9155","7.0995","7.1403","7.2628","7.232","7.2013"
"59","7.181","7.1808","7.1248","7.1043","6.6702","6.343","6.5168","6.4402","6.343","6.343","6.343","6.43","6.4913","6.43","6.4505","7.2782","3.1257","0","0","0","0","0","0","0"
"60","0","0","0","0","0","0","0","0","0","5.7863","6.3942","6.568","6.343","6.4355","6.384","6.4505","6.3482","6.343","6.343","6.343","6.343","6.343","6.343","6.343"
"61","6.343","6.343","6.343","6.343","6.343","6.343","6.338","6.343","6.343","6.6343","6.9818","7.1453","7.1758","6.8898","6.5682","6.8643","6.977","6.701","6.8643","6.7365","6.5222","6.752","6.4967","6.5682"
"62","6.5477","6.4098","6.4045","6.379","6.343","6.3583","6.43","6.343","6.3995","6.6293","6.757","6.5527","6.5168","6.343","6.343","6.343","6.343","6.3892","6.343","6.343","6.3533","6.343","6.343","6.343"
"63","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.3585","6.3688","6.343","6.3637","6.3637","6.481","6.343","6.343","6.343","6.343","6.4812","6.343"
"64","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.3635","6.343","6.5018","6.5273","6.4097","6.5833","6.343","6.3738","6.4097","6.604","6.7877","6.839","6.9155","6.66","6.6347","6.3943","6.3993"
"65","6.3842","6.3585","6.4405","6.343","6.522","6.471","6.476","6.3533","6.466","6.3893","6.665","6.7418","6.9918","6.665","6.6142","6.9768","7.033","6.9412","6.614","6.8797","7.0227","6.343","6.343","6.333"
"66","6.343","6.4607","6.7775","7.0788","7.0893","7.0993","7.1503","7.0892","7.0942","6.9973","6.5527","6.5122","6.6345","6.5068","6.6752","6.7163","7.043","6.9513","6.8898","6.6292","6.4505","6.3993","6.6753","6.3687"
"67","6.343","6.5527","6.7265","6.5528","6.3843","6.5427","6.5375","6.757","7.14","7.2063","7.2268","7.2627","7.2372","7.273","7.3137","7.2475","6.8387","6.9922","7.2268","7.2627","7.2423","7.135","6.8083","7.0227"
"68","7.1812","7.1147","6.701","6.931","6.987","7.2832","7.2525","7.094","6.4045","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","","","","","","6.343"
"69","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.4045","6.3533","6.343","6.343","6.343","6.343","6.3688","6.604","6.9002","6.8338","6.8288","6.905","6.9717","7.1553","7.0585","6.9","7.314"
"70","7.3445","7.1553","7.2115","7.1298","7.0125","6.8848","7.2423","7.181","7.2115","7.181","7.0175","7.0022","7.038","7.232","7.181","7.1758","7.0687","7.1758","7.2065","7.1758","7.1402","7.1812","7.2012","7.2165"
"71","7.1758","7.2012","7.2527","7.3037","7.0177","7.079","7.2168","7.2832","7.3292","7.237","7.273","7.278","7.2473","7.2218","7.2935","7.3853","7.2983","7.2372","7.232","7.2882","7.3187","7.3752","7.365","7.3802"
"72","7.37","7.4108","7.5387","7.3085","7.3138","7.3752","7.4875","7.4008","7.324","7.3445","4.0398","0.6635","0.6175","0.689","1.6493","6.1033","5.5363","5.5515","5.6742","5.6588","5.6027","5.6178","5.725","5.6485"
"73","5.6638","5.7405","5.7455","5.7098","5.7917","5.8478","5.7763","5.7098","5.5925","5.5263","5.4955","5.4907","5.5315","5.5212","5.5313","5.3013","5.2605","5.1992","5.235","5.2452","5.2808","5.2553","5.2297","5.2553"
"74","5.3268","5.4242","5.4905","5.414","5.4752","5.5618","5.5417","5.6433","5.5877","5.5518","5.3983","5.4493","5.5568","5.4957","5.5825","5.6742","5.7048","5.7352","5.8325","6.0525","5.9142","6.0113","6.1237","6.0573"
"75","6.1643","6.2","6.2562","6.241","6.2513","6.2207","6.277","6.2358","6.2308","6.1848","6.078","6.0828","5.9043","5.9657","5.9603","6.0522","6.1187","6.1492","6.2358","6.2157","6.2665","6.2717","6.2923","6.2207"
"76","6.251","6.1645","6.1288","6.1033","6.1542","6.1847","6.2462","6.2103","6.236","6.1185","6.0982","6.0677","6.0932","6.0727","6.1645","6.1442","6.2513","6.2412","6.282","6.318","6.3078","6.3078","6.2975","6.328"
"77","6.3127","6.313","6.333","6.343","6.343","6.343","6.343","6.323","6.323","6.2053","6.2105","6.1492","6.195","6.1747","6.2055","6.2153","6.2153","6.236","6.282","6.3178","6.313","6.343","6.328","6.313"
"78","6.313","6.3128","6.2717","6.2975","6.2613","6.2768","6.3078","6.3027","6.2412","6.185","6.083","6.1338","6.1647","6.1847","6.231","6.1645","6.1338","6.2872","6.2923","6.3078","6.318","6.338","6.338","6.328"
"79","6.338","6.328","6.343","6.343","6.343","6.343","6.343","6.338","6.323","6.3078","6.2975","6.338","6.3127","6.323","6.338","6.333","6.333","6.338","6.333","6.323","6.323","6.343","6.343","6.343"
"80","6.318","6.343","6.343","6.343","6.343","6.338","6.328","6.323","6.313","6.2205","6.1593","6.0983","6.0727","6.2052","6.2412","6.3027","6.3027","6.323","6.343","6.343","6.343","6.343","6.343","6.343"
"81","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.3125","6.1797","6.0267","6.0777","6.0472","6.2002","6.19","6.1798","6.282","6.2617","6.2975","6.2923","6.313","6.3027","6.3278"
"82","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.3228","6.2872","6.3027","6.2975","6.313","6.3027","6.313","6.323","6.343","6.323","6.343","6.343","6.343","6.338","6.318"
"83","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.333","6.338","6.328","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.3482","6.343","6.343","6.343","6.343","6.343"
"84","6.343","6.343","6.343","6.343","6.343","6.343","6.333","6.323","6.313","6.2567","6.1238","6.1492","6.226","6.313","6.3077","6.318","6.323","6.338","6.328","6.343","6.343","6.343","6.343","6.343"
"85","6.343","6.343","6.343","6.343","6.3078","6.323","6.313","6.3078","6.2205","6.0778","6.0318","6.0217","5.8685","5.8938","6.0523","6.0575","6.149","6.2308","6.2565","6.3078","6.3178","6.343","6.343","6.343"
"86","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.323","6.2513","6.2667","6.134","6.0063","6.1187","6.2","6.1593","6.282","6.2768","6.343","6.343","6.343","6.343","6.4197","6.3635"
"87","6.343","6.3482","6.4453","6.4302","6.3482","6.3687","6.4708","6.4147","6.3533","6.333","6.3027","6.2003","5.9805","6.1338","6.2768","6.2923","6.323","6.333","6.338","6.343","6.328","6.343","6.343","6.343"
"88","6.3482","6.3842","6.3942","6.343","6.343","6.343","6.3128","6.2308","6.2617","6.2003","6.1492","6.1237","6.3637","6.2617","6.1543","6.0832","6.078","6.195","6.0878","6.2003","6.1647","6.2107","6.1797","6.19"
"89","6.1747","6.2003","6.1952","6.236","6.088","6.0525","6.0577","6.1643","6.1438","6.144","6.195","6.2155","6.241","6.2718","6.2412","6.3027","6.2665","6.313","6.313","6.2975","6.282","6.3078","6.313","6.282"
"90","6.2923","6.3025","6.2515","6.313","6.2923","6.282","6.2872","6.2872","6.2667","6.2155","6.1693","6.1697","6.0573","6.19","6.195","6.2255","6.282","6.2872","6.2617","6.313","6.2665","6.2768","6.2923","6.2613"
"91","6.2717","6.2717","6.1643","6.1848","6.1952","6.241","6.2667","6.241","6.2615","6.2717","6.1952","6.1083","6.1442","6.2563","6.2565","6.323","6.318","6.328","6.328","6.313","6.318","6.2513","6.328","6.318"
"92","6.333","6.338","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.338","6.338","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343"
"93","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.3482","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.4095","6.4658","6.7978","6.936","7.0842","7.0993","7.1503","7.2678","7.1453"
"94","7.0177","6.8233","6.9767","7.0788","6.6907","7.084","7.0123","6.9055","6.9155","6.9053","6.8285","6.8693","6.5935","6.8798","6.9","7.3087","7.0942","7.1452","7.0432","7.1455","7.0892","7.0125","7.2013","6.9102"
"95","6.9002","6.6345","6.7265","6.8032","6.3585","6.379","6.7058","6.512","6.4045","6.3737","6.343","6.3482","7.1758","7.3292","6.849","6.803","6.6552","6.849","6.6343","6.5732","6.711","6.5683","6.6908","6.987"
"96","7.038","7.1045","7.0738","7.2472","6.9","7.0637","7.0022","6.8645","6.6088","6.3637","6.3533","6.3533","6.3943","6.435","6.5017","6.849","6.6192","6.946","6.8643","6.8542","7.0533","7.0382","7.1198","7.2627"
"97","7.1505","7.2372","7.2732","7.3648","7.3905","7.4158","7.2472","7.2067","7.2525","6.992","7.0228","7.1758","7.2268","7.2218","7.237","7.2217","7.2525","7.2015","7.2628","7.1045","7.273","7.278","7.283","7.237"
"98","7.3395","7.3852","7.3343","7.3188","7.2627","7.2933","7.3035","7.1553","7.0227","6.9613","7.089","6.9002","6.8693","7.0633","6.9918","7.2832","7.4518","7.595","7.6713","7.646","7.7275","7.3752","7.2677","7.3137"
"99","7.2372","7.2475","7.2268","7.2372","7.2117","7.2373","7.1963","7.0483","6.9768","6.6907","6.9412","6.9","6.6548","6.6447","6.8695","7.1352","7.1298","7.4927","7.421","7.5797","7.4363","7.365","7.3598","6.9815"
"100","6.793","7.1707","7.3138","7.2015","6.9715","7.048","7.0635","6.9972","6.6702","6.5375","6.5682","6.5628","6.4507","6.5015","6.757","6.8593","6.9717","6.7878","7.0175","6.609","6.8287","7.1248","6.4813","6.9358"
"101","6.9155","7.1145","7.2578","7.2167","6.9003","6.9613","6.9617","7.079","7.176","7.1198","7.1248","7.2065","7.1862","7.1095","7.2013","7.181","7.2167","7.3137","7.1963","7.37","7.186","7.324","7.3392","7.191"
"102","7.186","7.0993","7.2015","7.232","7.0635","7.0688","7.0995","6.9205","6.7825","6.4967","6.762","6.425","6.5017","6.4865","6.466","6.5222","6.5223","6.5477","6.4097","6.5528","6.9205","6.8645","7.2525","7.503"
"103","7.416","7.4772","7.4568","7.452","7.457","7.457","7.4468","7.462","7.5028","7.4622","7.4925","7.518","7.467","7.4977","7.5285","7.5695","7.5132","7.4873","7.4873","7.4977","7.5285","7.6","7.3957","7.5388"
"104","7.5542","7.5128","7.6","7.5082","7.355","7.4007","7.5335","7.416","7.416","7.406","7.406","7.4313","7.5282","7.4773","7.6052","7.5643","7.5642","7.6","7.7223","7.7632","7.6462","7.5847","7.385","7.3902"
"105","7.4467","7.5027","7.5795","7.5438","7.4212","7.5132","7.4213","7.421","7.3955","7.329","7.3648","7.2422","7.2935","7.3548","7.2627","7.37","7.3188","7.3445","7.3547","7.3292","7.3547","7.4057","7.457","7.5285"
"106","7.595","7.421","7.3953","7.3953","7.385","7.4158","7.5848","7.4415","7.3957","7.4363","7.416","7.3292","7.3292","7.4263","7.3342","7.4977","7.4618","7.4672","7.4058","7.508","7.3138","7.5488","7.569","7.5692"
"107","7.5743","7.6052","7.5592","7.5438","7.5183","7.5948","7.5795","7.5745","7.559","7.5692","7.5795","7.4672","7.6","7.549","7.5743","7.6152","7.6307","7.6308","7.6308","7.61","7.5898","7.554","7.5283","7.4057"
"108","7.3903","7.5233","7.549","7.3903","7.5233","7.6103","7.651","7.6203","7.549","7.5183","7.5538","7.5283","7.5133","7.3447","7.5182","7.4313","7.3905","7.559","7.4312","7.5387","7.559","7.3392","7.503","7.508"
"109","7.4772","7.4363","7.4467","7.5132","7.4468","7.4668","7.4108","7.4313","7.3905","7.3188","7.3033","7.3752","7.3953","7.3442","7.4313","7.5028","7.5388","7.4518","7.4007","7.3753","7.2832","7.2475","7.3802","7.5182"
"110","7.3393","7.283","7.2217","7.2062","7.232","7.242","7.3547","7.324","7.273","7.2882","7.268","7.1043","6.7828","7.3137","7.37","7.3497","7.3957","7.3855","7.462","7.4927","7.6815","7.6002","7.7378","7.6817"
"111","7.6052","7.6052","7.5898","7.5132","7.6918","7.5387","7.5693","7.4518","7.426","6.2613","6.338","6.323","6.343","6.343","6.343","6.343","6.343","6.3482","6.3637","6.3687","6.343","6.343","6.343","6.343"
"112","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.328","6.333","6.333","6.343","6.333","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343"
"113","6.343","6.343","6.343","6.343","6.343","6.343","6.338","6.338","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.3585","6.343","6.3842","6.343","6.4862","6.5377","6.7518","6.5632","6.558"
"114","6.4507","6.5425","6.5885","6.4913","6.343","6.3533","6.3533","6.343","6.343","6.3482","6.3533","6.3482","6.343","6.3892","6.3533","6.343","6.343","6.3993","6.7415","6.4657","7.0585","7.0635","7.2063","7.2165"
"115","7.2065","7.1503","7.2475","7.1707","6.9308","6.987","7.0637","6.89","6.5017","6.3533","6.4353","6.6293","6.747","6.4607","6.7008","6.9052","6.7773","6.7673","6.5678","6.3635","6.343","6.343","6.343","6.343"
"116","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.3583","6.343","6.343","6.343","6.343","6.343","6.343"
"117","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.343","6.338","6.343","6.343","6.343","6.343","6.343","6.5222","6.6907","6.6038","6.798","6.8693","6.9257","6.9358"
"118","6.7773","6.9002","6.9003","6.8337","6.7823","6.844","6.9305","6.7008","6.4507","6.384","6.3687","6.3788","6.527","6.3995","6.4607","6.7058","6.7672","6.384","6.6293","6.4963","6.4762","6.9157","6.568","6.6193"
"119","7.0125","6.982","7.125","7.1603","7.1908","7.1655","6.9615","6.7213","6.6447","6.6598","6.4302","6.507","6.3738","6.762","6.7418","6.8697","6.7367","6.8542","6.6092","6.9308","6.3635","6.7623","7.1658","7.079"
"120","7.125","6.9768","7.1707","7.1858","7.2475","7.2423","7.1605","6.8388","6.4353","6.4507","6.343","6.343","6.3892","6.563","6.8643","6.9765","7.3035","7.288","7.3088","7.3292","7.36","7.365","7.324","7.3292"
"121","7.3188","7.3135","7.3447","7.273","7.2983","7.2833","7.1962","7.1862","7.1348","7.1758","6.8898","6.9922","6.476","6.5117","7.0637","7.0483","7.1658","7.1403","7.2472","7.2268","7.181","7.2778","7.2115","7.3188"
"122","7.3395","7.227","7.255","7.2115","7.319","7.375","7.2063","7.2935","7.2117","6.8745","6.7928","6.9256","6.9613","6.7928","7.237","7.3343","7.2732","7.0728","7.2994","7.2933","7.3702","7.3188","7.324","7.4263"
"123","7.3912","7.3547","7.2475","7.283","7.2982","7.3137","7.2982","7.2987","7.3445","7.176","7.089","7.0432","7.2167","7.2218","7.0533","6.9512","7.0533","7.1708","7.1197","7.2882","6.8693","6.6753","7.2015","7.2218"
