"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"11","6.3015","6.3869","6.3564","6.2557","6.5273","6.564","6.8141","6.8782","6.8111","6.8172","7.9707","8.2423","7.9463","7.7174","7.6503","7.6381","7.7113","7.8242","7.8303","7.7693","7.8608","7.9219","7.867","7.7937"
"12","7.7571","7.5221","7.4123","7.4275","7.4245","7.635","7.8761","7.8486","7.8364","7.571","7.7937","7.4886","7.4153","7.4855","7.336","7.3512","7.5893","7.7693","7.989","7.9097","8.1538","8.044","7.4794","7.3635"
"13","7.3757","7.3574","7.3635","7.3604","7.4031","7.3085","7.2474","7.4611","7.5221","7.6442","12.13","7.3085","10.3784","8.3521","17.8303","17.2536","8.2515","6.5975","6.6799","6.7531","6.7287","6.7928","6.6586","6.8691"
"14","6.7318","6.7623","6.8599","6.9942","7.0186","7.0613","6.921","6.863","6.8844","6.9759","7.0949","7.2292","7.0949","7.2597","7.3879","7.3451","7.3757","7.4458","7.4001","7.4581","7.3726","7.4367","7.5801","7.5771"
"15","7.5557","7.4398","7.4092","7.4458","7.6198","7.3116","7.3391","7.3452","7.2475","7.1956","7.2322","7.2475","7.3726","7.6137","7.5526","7.5953","7.5984","7.5465","7.5282","7.5069","7.4855","7.3818","7.4092","7.2261"
"16","7.1559","7.1254","7.1071","7.1651","7.7083","8.285","9.0998","9.939","9.82","9.4751","9.115","6.9027","6.8691","6.9485","7.3268","7.159","7.0339","6.9729","7.0064","6.9576","7.159","6.7928","6.8294","6.7775"
"17","6.7898","6.7745","7.1163","7.2689","7.6717","7.1773","6.8904","6.8752","6.9271","6.9362","7.3085","7.3055","6.6066","6.802","6.7379","6.8264","7.0369","6.9515","7.22","7.8761","7.7205","7.3451","6.9057","6.7043"
"18","6.4388","6.4571","6.4541","6.6097","6.7073","7.5252","8.2759","8.7428","7.7205","7.2719","7.397","5.9292","6.274","6.0696","5.3677","5.5569","5.621","5.4196","5.5233","5.6515","5.7583","5.4806","4.8673","4.9466"
"19","4.6353","4.6689","4.6811","4.672","5.0565","5.4989","5.1541","5.6515","6.1764","6.1001","5.6179","5.5294","5.4379","5.2701","4.9741","5.1297","4.8306","4.6506","4.6536","4.6872","4.678","4.6994","4.6628","4.7178"
"20","4.5957","4.6323","4.6384","4.6506","4.7055","4.6109","4.6597","4.614","4.6262","4.5987","4.6842","5.2914","5.2548","5.2792","5.2701","5.3159","5.3616","5.3983","5.38","5.4013","5.4044","5.4227","5.5844","5.56"
"21","5.5386","5.5844","5.4074","5.4409","5.5416","5.5569","5.4288","5.4227","5.4684","5.6057","5.6149","5.4745","5.5081","5.5111","5.5264","5.6149","5.5508","5.4135","5.4135","5.4379","5.5142","5.5844","5.5874","5.6637"
"22","5.5935","5.5203","5.5233","5.6728","5.7522","5.8316","5.798","6.0329","5.9719","5.3525","5.5234","5.5905","5.5966","5.444","5.5234","5.5508","5.6851","5.2609","5.3128","5.5905","5.5874","5.6546","5.267","5.5935"
"23","6.3503","6.7134","7.2048","7.3085","7.4763","7.217","7.1895","7.397","6.6768","6.5334","6.3778","5.9536","6.0879","5.7766","5.8041","5.9322","5.6424","5.563","5.5844","5.621","5.3952","5.4867","5.856","6.2496"
"24","6.5578","5.5111","5.3128","5.5264","5.1907","5.2335","5.2914","5.441","5.7766","6.1306","5.8133","5.6241","5.5752","5.4044","5.3921","5.3403","5.2884","5.2914","5.3036","5.2853","5.3067","5.2945","5.2975","5.3586"
"25","5.2853","5.2853","5.2975","5.3616","5.4318","5.3983","5.3586","5.3036","5.3219","5.3281","5.737","6.4174","6.4388","6.5517","6.6616","6.6127","6.6524","6.5761","6.5304","6.4052","6.3656","6.3747","6.5273","6.4358"
"26","6.3656","6.4419","6.3198","6.3564","6.57","6.9149","7.1315","7.0064","6.628","6.332","6.3076","6.3534","7.6289","15.0534","13.6069","9.588","8.3735","5.1083","5.2731","5.5477","4.7299","4.3393","4.9466","5.8407"
"27","5.3281","4.8367","5.6119","5.1968","7.1041","7.5496","8.52","7.3513","7.5374","7.3299","7.101","6.9454","6.4693","4.1196","0.9185","6.9271","2.0842","0.3296","0.3296","0.3479","0.3357","0.3357","0.3449","0.3357"
"28","0.351","0.351","0.3601","0.3632","0.3601","0.3723","0.3632","0.3723","0.3632","3.137","7.2048","4.6964","4.6445","4.4339","4.4706","4.852","4.6811","4.5774","4.5621","4.5011","4.7788","5.0778","5.5539","5.0778"
"29","5.0076","4.5072","4.4431","4.6475","4.8672","5.1846","5.1816","5.621","5.7369","7.1834","7.6015","6.274","6.0207","5.9445","5.8926","5.383","5.4837","5.4471","5.4318","5.8316","5.8682","6.1215","5.6515","5.27"
"30","5.2457","5.2243","5.2609","5.2762","5.3525","5.4196","5.4074","5.4287","5.737","6.3595","6.7104","5.9048","5.7949","5.6179","5.5142","5.1297","5.264","5.4165","5.5264","5.6637","5.6881","5.7919","5.621","5.5935"
"31","5.7889","5.5477","5.5416","5.7003","5.9902","5.8682","6.2649","6.155","6.2832","6.4541","6.747","6.3686","6.3961","6.1489","6.0818","5.7675","5.7491","5.5996","5.6088","5.6576","5.6515","5.6424","5.6027","5.6027"
"32","5.7217","5.7888","5.9109","6.271","6.2832","6.1001","6.0086","6.1398","6.1153","5.8926","5.7461","5.6393","5.6393","5.5936","5.1205","5.2853","5.2792","5.2518","5.2945","5.3494","5.3311","5.3311","5.386","5.4379"
"33","5.3769","5.4166","5.3647","5.3158","5.3616","5.3463","5.3921","5.6881","5.6301","5.444","5.5325","6.9606","7.0034","6.9637","6.866","6.8844","6.9118","6.8935","6.8935","6.9027","6.8905","6.9454","7.0858","7.098"
"34","7.0461","7.101","7.2292","7.3421","7.4672","7.4916","7.5008","7.6473","7.5618","7.278","7.1773","7.1468","7.0766","6.9637","7.043","6.6982","6.6799","6.7104","6.683","6.5181","6.4388","6.5212","6.6097","6.6463"
"35","6.6524","6.741","6.7562","6.6829","6.6982","6.7165","6.8386","6.9454","7.1956","6.8569","6.9057","6.8965","6.7348","6.6494","6.6189","6.5578","6.4998","6.4876","6.5548","6.5212","6.5151","6.5609","6.7409","6.7532"
"36","6.7257","6.7836","6.7745","6.741","6.7714","6.7776","6.8874","7.0705","7.1376","7.3451","7.0766","6.982","6.8294","6.8324","6.7287","6.7653","6.8325","6.7989","6.7836","6.7501","6.8752","6.8813","6.8691","6.8324"
"37","6.8752","6.9393","6.982","6.9546","6.9698","6.9179","6.9485","7.2689","7.4397","7.0888","6.9851","7.22","6.9759","6.8294","6.7653","6.7501","6.7196","6.7806","6.8172","6.8996","6.9912","7.0156","6.9515","6.9668"
"38","6.9881","6.8447","6.8783","6.8599","6.8874","6.8722","6.9271","7.0247","6.9607","6.9057","6.8355","6.7897","6.6799","6.7012","6.7348","6.7287","6.8569","7.1071","7.4214","7.6442","7.7815","7.8456","7.8608","7.992"
"39","7.867","7.5862","7.4794","7.4428","7.3421","7.3238","7.3879","7.336","7.6747","8.1996","7.6655","7.6076","7.2963","7.3268","7.2322","7.1346","7.22","7.397","7.22","7.1804","7.5435","7.7815","7.4703","7.69"
"40","7.7449","8.0287","8.0897","7.9311","7.9951","7.7907","7.8975","8.6604","9.4171","8.8374","8.581","8.2972","8.0378","7.8029","7.5709","7.2567","7.1925","7.2658","7.4092","7.6594","7.7022","7.632","7.8456","7.8059"
"41","7.7907","7.8028","7.8273","7.931","8.0806","7.9859","8.0195","7.9646","7.7479","7.8944","8.1141","8.0745","7.8456","7.7876","7.6869","7.516","7.4489","7.3665","7.4123","7.3299","7.4245","7.4428","7.5221","7.4459"
"42","7.4001","7.4031","7.6045","7.6411","7.6289","7.5465","7.5526","7.6106","7.7693","7.2902","7.2811","7.3116","7.2109","7.1285","7.156","7.1437","7.0613","7.04","7.2078","7.394","7.3879","7.4397","7.5008","7.4519"
"43","7.4702","7.3757","7.5892","7.5862","7.632","7.574","7.5038","7.4672","7.4794","7.2902","7.2414","7.3421","7.3848","7.4519","7.4306","7.3848","7.5923","7.8731","7.7571","7.6747","7.6564","8.0836","8.163","8.0897"
"44","7.9555","7.812","8.0073","8.2942","8.3369","8.2393","7.9463","8.1416","8.7092","8.7428","8.7092","8.6329","8.346","8.1111","8.5719","8.7764","9.0601","8.9259","8.8343","8.8068","8.6542","8.5383","8.2881","8.877"
"45","8.4528","8.3766","8.4803","8.6237","8.6878","8.4864","9.17","11.2511","12.8044","14.5529","12.8776","11.2786","11.5685","11.1718","11.0955","10.2075","8.8709","7.6625","7.9829","8.0073","8.3369","7.7479","7.8242","8.2118"
"46","8.0317","8.1874","7.9005","7.4489","7.6442","7.6045","8.6665","9.2188","11.7485","8.1385","11.5288","1.837","0","0","5.2609","7.6625","6.9881","7.1071","7.0644","6.982","7.037","6.7684","7.1071","7.3848"
"47","7.577","7.3207","7.1468","6.9515","6.6219","6.6768","6.9576","7.3543","8.4406","8.8648","9.4019","8.6695","8.5017","8.3582","7.7388","7.9554","8.3094","7.6442","7.6015","7.278","7.2658","7.0034","6.9789","6.985"
"48","7.1895","7.4855","7.6533","7.4275","7.7601","7.6747","7.9036","8.7245","10.2838","9.469","9.112","8.3979","8.0378","7.5526","7.0918","7.1285","6.747","6.5395","6.7257","6.8325","6.9942","6.8813","6.6799","6.6341"
"49","6.6036","6.5823","6.747","6.6707","6.741","6.8905","6.9637","7.0034","7.043","7.6045","7.6991","8.2759","7.9646","7.5862","7.1864","7.1865","7.394","7.4611","7.8456","8.1325","7.8486","7.2689","7.2536","7.5954"
"50","8.1355","8.166","7.5923","7.4764","7.574","7.9219","8.1813","8.5871","9.0845","9.6033","8.6024","6.8996","6.0726","5.7217","5.1419","5.1724","5.0839","5.0015","4.9954","5.0564","5.0839","5.1877","5.1145","5.0382"
"51","5.0534","5.3525","5.801","5.7339","6.0238","5.621","5.9017","6.4602","7.6381","7.6045","7.5404","7.6686","6.8172","6.4846","6.2832","5.8102","5.5721","5.6057","5.6637","5.4409","5.2853","5.5142","5.6668","5.5661"
"52","6.7409","6.6066","7.4886","6.2252","5.8438","6.3808","7.0919","8.5932","9.5697","7.336","8.6878","8.285","7.9951","7.3909","6.7165","5.978","5.6057","5.6027","5.5996","5.6546","5.6485","5.978","6.0146","5.4867"
"53","5.1724","5.0809","5.2243","5.328","5.2945","5.3097","5.6088","5.5111","5.4531","5.4104","5.206","5.2426","5.2334","5.2395","6.57","6.4388","5.9322","5.502","5.4501","5.6973","6.0635","6.7104","7.4153","6.747"
"54","6.9454","6.9606","7.1956","7.5679","6.274","5.9322","6.512","7.2566","7.5832","8.8129","8.6787","7.7632","6.3778","6.6799","6.4815","6.1123","6.152","5.7217","6.1031","6.1367","6.6463","7.8792","7.1193","6.6585"
"55","5.917","5.9048","5.8346","6.4327","7.6015","7.4519","7.3421","7.1956","7.9188","7.6594","7.4977","7.4672","7.04","6.4358","5.6393","5.2792","5.7522","5.8193","5.8926","5.618","5.3311","5.4043","5.4776","5.6851"
"56","5.2853","5.2914","5.325","5.7003","5.3891","5.4898","5.9414","8.0592","8.1813","7.8791","6.805","6.4846","5.5874","5.5996","5.4562","5.0656","5.1236","5.3464","5.5508","5.7491","5.8377","5.5783","5.6668","6.0513"
"57","6.3168","6.097","5.8987","5.5417","5.4959","5.6057","6.216","6.564","6.5059","6.3534","5.9567","6.1001","5.8956","5.5294","5.0595","5.0351","5.3311","5.74","5.6942","6.155","6.9851","6.451","5.4165","5.7248"
"58","5.9872","5.3586","5.9689","6.3778","6.1306","6.1001","6.3869","7.0491","7.0216","6.4236","5.9139","5.4501","5.209","5.1785","5.0381","4.9466","5.1541","5.2609","5.1358","5.3433","5.3128","5.2243","5.8895","5.7522"
"59","5.6118","5.6149","6.0727","5.3189","5.8956","6.5151","6.7226","6.7043","6.863","6.2527","5.6454","5.6576","5.5813","5.4501","5.3891","5.1602","5.2518","5.4165","5.4409","5.383","5.2182","5.2334","5.2884","5.325"
"60","5.5661","5.4806","5.7247","5.7126","5.5844","5.6485","6.747","8.1507","9.2523","8.3217","7.989","7.4153","5.917","6.1001","5.6576","5.3708","5.4562","5.2456","5.7217","6.2283","5.4318","5.325","5.4257","5.3769"
"61","5.6302","5.4898","5.4166","5.6606","5.7858","5.9261","6.1947","6.3778","6.0482","5.4898","5.1388","5.148","4.7391","4.6811","4.5774","4.4278","4.6353","4.7177","4.8856","5.0748","4.9283","4.8001","4.8215","5.4501"
"62","5.7614","5.5386","5.4806","5.5783","6.3472","6.0757","5.0412","5.325","5.1571","5.1907","4.9344","4.7513","4.2386","4.2874","4.0891","3.8633","3.9701","3.9548","3.7961","3.7473","4.1959","4.5133","4.5469","4.2783"
"63","4.4919","4.5499","4.498","4.91","5.0381","4.8398","4.9466","4.9558","4.6537","4.6902","4.9832","4.6597","4.2966","4.1806","4.0738","3.8633","3.9732","4.0067","4.0525","4.2173","4.4736","4.5804","4.4553","4.4644"
"64","4.5011","4.6323","4.6872","4.8978","4.8703","4.7177","4.8612","4.6262","4.8978","4.8429","4.5316","4.4553","4.2569","4.1501","4.0464","4.0311","4.0189","4.0861","4.0952","4.1257","4.199","4.1959","4.202","4.1044"
"65","4.0647","4.0678","4.0525","4.3699","4.7604","4.7879","5.1694","5.5783","5.3616","5.0534","4.9191","4.8154","4.8978","4.8337","4.5682","4.5194","4.7269","4.7299","4.8307","4.8764","5.0473","4.9161","4.8124","4.8886"
"66","4.8764","5.0534","4.8734","4.9649","5.0534","5.3097","5.7461","5.3616","5.4013","5.4989","5.2457","5.0015","4.7605","4.9741","4.5743","4.5011","4.4889","4.3332","4.4004","4.556","4.5682","4.5835","4.791","4.5377"
"67","4.5072","4.4675","4.8886","5.3341","5.328","5.2426","5.151","5.2395","5.4135","6.0146","5.9963","5.8194","5.5386","5.3037","5.4745","5.4928","5.1816","4.9741","5.4806","5.5172","5.4318","5.563","6.0604","6.0177"
"68","6.0268","5.8651","6.0634","6.1398","6.5151","6.4358","6.8325","8.166","7.6747","8.2728","8.6268","7.7998","7.162","6.9729","6.567","6.0696","5.9811","5.7492","5.8163","6.1214","6.0055","6.0574","6.1275","6.1978"
"69","6.5883","6.6616","6.57","6.6616","6.5975","6.4815","7.5008","8.7733","8.5749","8.5505","8.3308","7.8242","7.0553","6.9668","6.6127","6.1794","6.2984","6.2862","6.2527","6.1977","6.0146","5.9475","5.9536","5.8071"
"70","6.1062","5.8895","5.6759","5.8163","6.1031","5.9383","6.39","7.3268","8.1355","7.8425","7.9768","7.7418","6.744","6.3137","5.8438","5.6607","5.8132","5.5569","5.737","5.7888","5.6302","5.4562","5.2609","5.4593"
"71","5.5661","5.7583","5.7064","5.4165","5.3677","5.2273","6.3747","6.7684","6.0116","5.6271","6.0665","6.2038","5.5966","5.3647","4.9649","4.7422","4.8611","4.8398","4.9191","5.2853","5.1175","5.0564","5.1205","5.2365"
"72","5.3616","5.4257","5.3219","5.3799","5.4562","5.3647","5.4562","5.5417","5.9384","5.5691","5.2335","4.8398","4.5072","4.5804","4.44","4.3332","4.4461","4.5072","4.6079","4.7666","4.736","4.9008","4.7635","4.8123"
"73","4.7818","4.8123","4.9924","5.0992","5.3158","5.4196","5.6088","6.0421","7.0461","6.8447","5.9536","5.3189","4.8612","4.7696","4.7635","4.5407","4.6933","4.6018","4.498","4.9313","5.3464","5.5508","5.2518","4.7055"
"74","4.8307","5.1053","5.0717","4.9588","5.029","5.2548","5.6393","5.6393","5.5813","5.1358","6.9667","6.9301","6.3259","6.4297","6.2801","6.1062","6.2283","6.2405","6.2985","6.4358","6.6188","6.5609","6.5853","6.6158"
"75","6.6829","6.8416","6.8355","6.9454","6.9667","7.0034","7.1224","6.7196","6.1703","5.505","1.0009","0.4974","0.531","0.4913","1.8828","7.4428","7.4825","7.5892","7.751","7.8487","7.9707","8.105","8.1202","7.9768"
"76","8.166","8.0287","8.0623","8.0684","8.2973","8.3186","8.4376","8.3674","8.3339","8.0806","7.8883","7.7845","7.7601","7.7693","7.7052","7.7601","7.87","7.8151","7.8669","7.9371","8.0165","8.1233","8.2606","8.282"
"77","8.2453","8.1416","8.3796","8.3582","8.4376","8.5017","8.3766","8.5169","8.6603","8.9503","8.3125","8.0104","8.0195","8.1843","8.2087","8.0287","8.0378","7.9737","7.9097","8.0867","8.0989","8.1599","8.1325","8.2789"
"78","8.3827","8.5261","8.4925","8.6085","8.6512","8.1965","8.0562","8.0897","8.0653","7.6869","7.7876","7.7327","7.6472","7.6716","7.6839","7.7846","7.8761","7.748","7.8669","7.928","7.9219","8.3186","8.5078","8.4437"
"79","8.5352","8.6176","8.5566","8.4772","8.5963","8.6421","8.8099","8.7641","8.8618","8.7153","9.0082","8.6787","8.6451","8.5627","8.2026","8.0684","7.9921","8.0165","7.8944","7.9432","7.8578","7.8548","7.9432","7.8853"
"80","8.0531","8.2331","8.224","8.3888","8.3888","8.4345","8.3003","8.3064","8.0317","7.9188","7.7296","7.6839","7.7205","7.8578","7.7571","7.7296","7.8242","7.8212","7.8609","7.9249","7.8395","7.8212","7.8547","7.7846"
"81","7.8822","7.9158","8.1691","8.4559","8.2972","8.5993","8.4711","8.285","8.0256","7.931","7.9005","7.867","7.9707","7.8395","6.7989","5.7095","5.6362","5.8102","5.7125","5.7766","5.7156","5.6576","5.6546","5.8132"
"82","5.9048","6.274","6.4876","6.6921","7.1651","7.2292","6.979","7.516","7.0675","6.5029","6.3381","6.1031","5.9444","5.7827","5.7919","5.8438","6.152","6.1001","6.1489","6.0543","5.9567","6.036","5.9414","5.8224"
"83","6.0696","5.914","5.9872","6.0238","6.274","6.4327","6.5212","6.8691","6.7073","6.3869","6.3412","6.2344","6.1092","5.9963","6.1123","6.2161","6.3534","6.451","6.3686","6.3259","6.0574","6.0024","5.9445","6.0421"
"84","6.0787","6.1489","6.1825","6.2435","6.4419","6.3778","6.4175","6.3778","6.3839","6.3961","6.3137","6.1733","5.9689","6.094","5.8651","5.8621","5.9597","5.8834","6.0543","5.8956","5.9261","5.8712","5.9323","5.9445"
"85","6.0329","6.2771","6.1123","6.1611","6.3015","6.4998","6.5243","6.4602","6.4602","6.152","7.2292","7.8242","7.6655","7.69","7.928","7.9432","7.986","7.9097","8.0134","7.9524","8.0287","7.9402","8.0043","7.8761"
"86","7.9463","7.9372","8.3033","8.5047","8.523","8.5322","8.4437","8.3277","8.4772","8.4071","7.9646","7.9646","7.9097","7.7815","7.8456","7.9067","7.8608","7.9921","7.9463","7.8761","7.9555","7.9005","7.9036","7.8273"
"87","7.867","7.8456","7.9463","7.8029","7.7968","7.5954","7.6503","7.69","7.5435","7.4977","7.5038","7.6106","7.7022","7.6045","7.751","7.9127","7.8853","7.87","7.8578","7.8456","7.9158","7.8669","7.7907","7.7876"
"88","7.7937","7.754","7.7601","7.7968","7.6899","7.7571","7.7174","7.6503","7.6106","7.6229","7.7571","7.7418","8.2087","7.9371","8.0134","8.0867","8.0134","7.9646","7.8669","8.0378","7.9951","7.8639","7.986","7.812"
"89","8.0409","7.9341","7.8303","7.8365","7.8883","7.8425","7.9402","7.8761","7.8273","7.8517","7.8517","7.9249","8.0287","7.9524","7.7968","7.9005","7.9097","7.9036","7.87","7.8853","7.8883","7.8517","7.8761","7.8822"
"90","7.87","7.7876","7.9311","7.8914","7.8395","7.8456","7.8425","7.8548","7.8578","7.7724","7.8151","7.8731","7.986","8.0439","8.1843","8.3766","8.2606","8.0928","8.1904","8.0409","8.0623","8.1477","8.0684","8.1172"
"91","8.0317","8.0104","7.9493","7.9798","8.0287","7.9524","8.044","8.0317","8.0043","8.0256","8.0653","8.3643","8.3461","8.3735","8.3064","8.3552","8.3399","8.4071","8.3888","8.3766","8.3033","8.5078","8.282","8.2179"
"92","8.2301","8.2362","8.6359","9.5453","10.0397","10.3875","10.7965","11.1138","10.5096","0.5676","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
