"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"51",22,16,14,14,12,13,18,32,42,39,27,16,15,15,16,17,18,21,20,27,32,20,18,17
"52",14,13,11,11,11,13,16,17,23,25,25,29,28,39,32,24,24,26,33,51,52,51,59,49
"53",35,26,21,20,22,24,26,29,31,36,38,52,55,72,93,79,72,38,31,35,40,49,49,40
"54",42,49,49,54,57,67,70,59,51,54,45,31,18,18,14,15,18,16,18,20,19,26,38,38
"55",46,30,31,31,35,43,47,45,49,57,77,79,33,31,32,35,37,45,50,54,65,72,44,25
"56",36,71,84,73,16,15,14,27,20,18,23,27,28,24,27,29,31,31,39,50,57,77,86,25
"57",94,89,96,85,80,83,77,91,87,66,90,106,61,36,31,38,32,25,29,39,46,49,50,57
"58",57,54,54,60,76,88,97,77,79,71,55,37,31,30,32,31,32,31,34,35,43,45,40,29
"59",37,40,52,45,49,55,120,160,195,172,93,51,36,21,18,18,25,33,35,38,28,28,29,29
"60",34,39,35,26,21,21,22,22,27,35,40,36,32,25,23,26,26,28,29,29,47,48,42,29
"61",61,60,53,52,55,48,44,37,37,40,39,43,34,38,44,46,49,53,57,72,80,97,105,91
"62",63,49,46,53,62,67,74,77,87,113,136,170,179,124,68,19,13,15,19,22,25,34,36,32
"63",39,48,52,67,98,109,82,72,75,93,119,150,151,122,111,104,101,85,75,70,80,105,98,99
"64",95,111,112,115,135,153,134,147,163,180,187,128,95,70,68,68,67,61,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821
"65",49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,61,74,81,88,119,129,107,77,70,81,144,133,132,154
"66",169,165,146,151,149,142,134,140,162,172,162,144,117,72,71,50,42,38,39,41,46,52,46,45
"67",45,47,48,49,54,60,58,64,91,40,29,25,22,21,22,21,22,23,29,41,50,27,18,45
"68",17,15,14,14,13,14,16,17,18,16,15,15,14,13,12,12,14,16,22,27,24,25,20,45
"69",15,13,12,12,11,11,13,16,19,16,13,15,16,13,12,11,12,12,14,19,23,30,33,39
"70",34,24,15,13,13,14,14,16,17,14,11,12,12,11,11,10,10,11,13,13,29,38,47,39
"71",48,58,47,39,36,34,24,43,60,47,34,20,17,20,22,22,24,27,32,40,49,56,55,59
"72",56,59,58,54,44,44,38,44,54,39,38,40,44,37,35,29,26,35,48,45,41,43,42,59
"73",46,43,29,15,14,14,14,19,23,20,19,24,21,20,22,23,31,33,41,43,53,75,42,59
"74",68,118,89,88,91,85,90,90,80,81,51,44,43,29,29,25,29,40,62,84,89,112,42,59
"75",130,136,133,119,84,94,74,56,59,78,93,106,104,114,99,94,105,93,89,90,95,83,75,70
"76",62,57,51,47,46,45,46,56,73,94,135,153,150,160,170,160,142,144,136,142,131,144,113,87
"77",82,65,44,35,28,25,25,27,30,31,25,25,27,27,32,34,34,36,39,39,41,37,37,87
"78",39,43,46,48,57,62,71,88,109,105,43,37,24,14,13,13,14,21,30,29,44,64,64,87
"79",58,45,32,22,20,27,32,31,35,36,47,27,25,32,32,36,38,34,38,45,53,69,88,99
"80",107,113,112,114,93,103,123,134,144,136,105,49,46,52,56,42,52,57,53,56,75,102,106,116
"81",147,176,174,190,198,173,166,145,127,116,119,70,70,38,44,37,44,72,82,92,106,95,96,106
"82",110,59,35,31,33,29,26,25,33,32,33,27,28,25,25,21,19,22,25,25,22,22,19,19
"83",20,26,31,31,25,24,26,29,33,32,33,32,19,14,13,12,11,11,11,11,11,11,11,11
"84",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"85",11,11,11,11,11,11,11,11,11,11,18,25,25,21,19,22,20,20,28,50,57,84,109,131
"86",186,187,173,138,105,75,66,64,59,60,73,92,88,69,61,51,68,63,59,68,83,128,154,198
"87",199,165,103,88,86,85,119,172,218,200,134,97,92,95,55,41,39,44,39,44,67,78,70,53
"88",56,48,44,37,31,32,37,39,45,46,51,72,78,84,64,75,74,84,88,79,81,80,74,71
"89",76,77,90,27,11,10,11,13,14,16,26,19,18,13,14,17,13,12,18,19,24,32,30,24
"90",37,48,47,49,55,56,60,67,67,57,29,32,49.602140077821,49.602140077821,49.602140077821,22,24,32,54,55,62,70,37,35
"91",52,41,33,28,37,59,66,75,83,94,105,107,106,116,131,129,155,164,165,104,95,84,70,35
"92",47,35,32,29,26,26,28,34,46,48,51,69,92,90,92,82,79,79,63,88,109,51,48,56
"93",53,52,49,30,23,26,27,30,36,47,47,16,12,11,13,11,12,13,14,18,19,28,21,18
"94",17,14,14,12,15,18,21,28,32,39,37,32,23,21,14,14,15,16,15,17,23,29,27,25
"95",23,22,25,26,26,24,22,22,29,40,44,43,39,29,29,24,21,22,27,34,43,39,44,47
"96",44,51,59,69,66,40,28,21,19,22,20,14,13,13,13,12,10,10,10,11,16,34,49,40
"97",37,27,30,31,33,46,48,56,55,51,48,71,84,97,86,73,62,53,47,43,35,30,26,25
"98",25,27,29,31,34,41,52,58,53,47,22,12,12,13,86,81,27,21,75,58,47,35,65,89
"99",88,95,91,80,66,46,41,75,111,105,71,24,19,18,20,25,37,40,46,45,34,66,104,71
"100",53,49,40,24,21,24,24,27,67,39,22,22,20,20,17,15,15,16,19,21,22,24,27,20
"101",17,22,25,26,28,29,27,45,46,38,33,24,15,16,18,22,30,24,21,22,22,24,30,31
"102",36,38,33,31,32,33,49,88,97,94,67,30,31,26,24,23,25,30,36,60,59,55,51,51
"103",52,48,22,23,31,32,35,37,41,49,56,56,68,63,59,58,59,60,57,58,64,77,61,61
"104",56,57,75,74,85,73,80,84,81,64,51,38,33,48,71,91,121,159,161,161,149,140,190,177
"105",188,183,185,188,179,122,68,43,55,63,56,47,41,44,49,50,51,50,51,52,55,63,76,73
"106",82,77,68,62,62,62,55,42,37,49.602140077821,35,28,29,32,32,39,49.602140077821,35,38,44,40,49.602140077821,41,43
"107",48,48,50,56,64,51,50,49.602140077821,47,48,43,44,43,39,33,33,40,45,48,52,60,68,48,46
"108",44,51,60,48,38,40,35,32,31,33,31,30,22,18,30,28,24,19,20,23,40,55,51,48
"109",43,45,53,56,53,56,59,55,61,65,56,53,64,37,33,24,21,25,32,36,40,42,44,48
"110",49,56,67,79,71,58,59,55,47,45,40,39,33,25,17,16,18,24,26,28,13,11,11,14
"111",15,16,17,16,18,20,21,23,27,27,31,37,43,50,47,43,44,41,31,26,21,26,27,14
"112",26,25,27,32,39,40,33,35,36,37,47,52,60,71,74,74,81,78,87,93,93,89,38,126
"113",169,116,13,11,12,13,17,33,41,15,14,15,15,14,13,14,13,16,22,28,29,31,35,126
"114",33,34,41,31,21,21,37,34,23,17,13,11,10,11,11,11,11,12,14,17,20,33,31,39
"115",46,71,70,53,52,39,39,37,38,35,24,22,22,24,28,30,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821
"116",49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,28,42,34,38,38,37,38,42,32,34,34,35,36
"117",33,32,37,36,50,58,52,44,41,41,36,37,33,32,30,32,29,26,26,32,37,41,44,43
"118",42,41,38,37,33,34,39,42,37,32,26,27,24,26,37,37,32,27,23,25,25,27,44,43
"119",23,23,22,24,24,25,25,24,23,25,22,22,21,21,18,19,17,15,15,16,18,22,23,28
"120",26,26,24,28,45,48,51,58,63,60,76,54,32,27,35,34,49,57,58,51,67,67,68,63
"121",57,51,42,40,49,50,51,62,88,93,100,99,87,72,62,53,51,51,48,55,69,78,81,86
"122",78,65,71,71,90,93,93,89,83,80,82,87,85,77,70,66,62,62,62,63,62,64,66,86
"123",66,64,62,56,52,54,51,49,47,40,31,28,27,39,60,47,42,29,22,24,28,30,30,32
"124",30,27,19,17,15,11,11,9,10,11,11,10,10,10,8,7,7,7,7,7,6,7,7,6
"125",5,5,6,6,6,7,7,7,8,8,9,9,8,9,9,10,12,14,15,20,28,38,49,57
"126",60,52,46,34,37,39,31,30,25,19,15,14,15,16,15,17,19,20,19,18,20,21,21,57
"127",21,26,32,34,39,44,46,46,46,39,21,15,11,17,27,32,41,57,65,74,68,61,45,36
"128",29,31,32,29,24,24,21,19,17,14,14,15,14,13,12,12,11,11,11,13,18,50,64,33
"129",46,35,47,48,31,58,29,41,43,32,34,37,30,27,32,29,33,34,26,61,34,45,36,25
"130",29,30,48,36,48,69,96,113,109,105,92,84,62,37,29,27,27,25,38,38,56,68,73,80
"131",85,109,106,117,132,158,158,153,154,162,114,48,29,23,18,17,18,19,17,17,19,38,50,48
"132",53,70,74,85,80,60,69,62,61,56,41,47,54,51,50,53,47,53,57,42,47,41,34,31
"133",55,36,47,57,61,63,65,70,77,84,89,93,51,25,29,25,21,22,24,25,19,18,21,24
"134",31,34,40,41,43,47,64,73,66,57,47,35,32,22,17,13,13,16,16,16,16,18,21,24
"135",20,24,29,30,32,28,27,25,25,20,23,21,20,20,19,19,22,27,36,57,50,46,31,36
"136",35,30,27,17,14,49.602140077821,14,15,17,23,30,37,44,49.602140077821,39,37,49.602140077821,20,18,27,45,55,61,67
"137",77,81,70,69,77,82,77,79,77,71,76,49.602140077821,33,30,25,27,31,49.602140077821,38,40,38,39,37,41
"138",33,24,25,25,24,24,27,30,35,51,50,51,49.602140077821,52,32,30,29,32,33,29,47,39,34,37
"139",40,38,42,43,41,35,34,34,31,31,35,38,35,66,44,46,54,49,39,43,49,56,55,37
"140",39,39,35,36,36,40,40,42,46,48,47,46,47,43,44,50,47,56,66,60,60,46,43,37
"141",46,33,31,29,25,26,32,43,47,42,46,42,39,49.602140077821,49.602140077821,24,22,83,45,35,44,68,49.602140077821,138
"142",112,104,49.602140077821,103,104,108,113,98,91,79,83,46,52,52,59,55,64,58,62,57,69,78,92,104
"143",40,19,18,22,29,27,25,23,20,19,16,16,17,17,17,17,19,26,28,27,69,78,92,104
"144",28,32,36,44,71,73,74,65,72,44,34,25,23,26,17,17,19,26,28,27,69,78,92,104
"145",70,77,77,66,56,60,53,38,29,20,29,36,31,22,24,26,28,26,28,27,69,78,92,104
"146",31,32,29,29,12,13,12,13,14,18,22,29,38,22,24,26,28,26,28,27,69,78,92,104
"147",37,52,62,62,60,57,55,56,45,48,49,13,8,7,8,8,8,8,8,9,11,17,25,24
"148",19,30,27,29,36,32,27,30,28,25,27,26,28,23,19,18,18,18,17,17,19,24,30,39
"149",38,28,26,22,22,24,29,25,31,40,42,42,44,33,23,22,27,29,34,32,32,41,34,30
"150",32,39,42,49,63,64,49,23,19,18,14,16,14,14,15,15,14,14,15,14,19,22,26,32
"151",66,64,62,56,52,54,51,49,47,40,31,28,27,39,60,47,42,29,22,24,28,30,30,32
"152",19,17,15,15,15,13,12,11,11,12,15,12,12,12,11,11,10,10,11,12,15,26,27,27
"153",41,50,56,50,35,67,61,60,47,50,61,44,39,31,29,26,26,28,30,30,36,48,72,64
"154",69,66,60,57,56,59,63,68,69,62,53,43,36,33,19,19,20,17,17,18,20,22,26,37
"155",47,52,49,54,57,56,38,35,36,36,37,27,26,27,27,23,23,25,23,22,27,31,40,45
"156",48,56,60,34,31,29,30,30,29,28,32,44,49,50,47,44,40,36,30,26,26,30,27,22
"157",19,25,27,27,34,41,36,36,34,29,36,45,42,33,38,39,27,23,23,23,29,27,23,23
"158",25,28,31,33,38,39,37,40,39,43,38,33,24,36,24,17,13,13,13,16,19,20,18,15
"159",11,9,8,8,9,9,11,10,11,12,13,14,15,14,14,12,19,24,22,17,17,17,23,45
"160",33,36,40,44,44,48,65,89,86,57,34,46,37,29,26,24,20,17,17,20,24,27,38,95
"161",94,109,87,82,82,98,85,49,42,43,34,32,30,30,34,28,26,23,24,21,24,27,38,95
"162",22,26,28,29,33,33,32,36,34,33,36,39,38,34,30,33,31,28,32,28,26,29,33,39
"163",37,33,34,31,32,37,27,19,16,15,18,22,22,20,18,25,24,22,20,22,26,32,39,45
"164",51,54,48,43,39,45,45,36,43,57,54,35,22,21,21,16,16,23,24,22,22,26,35,35
"165",32,39,41,53,59,63,64,63,62,71,71,68,55,41,18,16,16,16,17,18,22,24,26,40
"166",41,37,34,38,36,36,50,63,64,66,54,39,20,21,22,22,38,29,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821
"167",49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,19,18,19,22,22,23,15,24,30,26,23,27,29,38
"168",47,62,65,64,64,65,70,84,95,96,85,76,71,63,43,35,28,16,14,15,19,21,24,27
"169",35,51,69,85,119,126,77,60,62,57,60,70,69,70,70,67,58,59,60,58,62,66,74,85
"170",90,91,94,80,60,58,40,28,37,36,45,48,53,54,52,47,52,57,42,27,32,40,46,53
"171",54,47,38,29,31,33,42,59,72,71,49,29,23,19,18,14,12,12,15,20,24,27,33,53
"172",42,58,54,47,43,44,45,42,37,38,38,32,29,32,51,45,49,53,56,56,60,66,73,70
"173",74,63,61,58,51,52,42,42,44,47,51,55,58,66,68,74,53,45,46,45,42,40,43,44
"174",42,43,48,48,52,54,51,49,51,47,30,20,19,22,25,27,30,30,31,25,24,28,27,27
"175",28,28,29,36,38,36,34,45,49,35,35,39,27,17,22,26,26,27,32,30,44,25,11,11
"176",11,14,24,33,31,23,25,30,26,19,12,8,8,7,7,7,7,8,8,8,9,8,10,10
"177",10,11,11,13,11,13,13,13,10,9,11,16,15,13,10,12,11,8,8,8,9,11,16,19
"178",24,34,42,44,50,54,60,78,63,56,50,37,23,14,14,14,13,13,14,14,15,19,20,29
"179",24,23,25,27,26,26,25,27,31,33,35,41,45,50,53,54,52,47,42,41,45,51,59,66
"180",71,80,89,97,107,107,97,83,72,61,48,49.602140077821,26,29,30,32,35,42,42,41,45,51,59,66
"181",47,57,62,48,45,45,39,39,38,42,46,46,43,40,30,25,21,18,13,13,17,20,21,22
"182",23,24,25,26,29,31,28,27,25,25,19,21,40,49,35,39,41,34,16,16,17,19,24,27
"183",35,54,78,59,32,27,30,26,30,31,39,39,37,35,32,27,19,15,12,11,13,13,12,13
"184",13,15,16,19,19,22,24,20,18,14,10,11,9,9,8,8,8,8,9,11,12,16,19,23
"185",24,28,44,63,73,75,60,49,49,48,37,28,23,22,15,16,17,37,34,33,31,34,31,32
"186",38,45,55,79,88,84,79,84,84,84,81,65,49,33,33,32,28,48,69,75,77,64,59,50
"187",55,50,56,64,80,80,82,76,65,71,87,81,87,81,60,79,82,76,73,67,47,67,74,61
"188",30,18,18,20,19,19,25,23,22,22,22,27,35,43,42,44,33,21,21,21,19,19,21,23
"189",24,30,46,57,59,42,37,38,39,35,33,34,33,31,34,38,35,34,34,35,34,38,35,25
"190",24,25,28,31,42,50,46,39,32,26,20,19,20,22,24,30,29,30,28,28,31,35,42,44
"191",45,50,43,54,66,75,79,71,80,81,61,56,50,32,27,29,29,23,18,18,23,31,33,32
"192",30,28,24,29,39,50,49,44,37,27,25,28,30,35,47,53,56,64,73,73,82,89,93,79
"193",36,36,29,38,53,66,66,64,55,38,30,27,26,25,25,24,25,24,25,31,29,25,24,29
"194",28,27,29,28,28,28,28,26,25,26,24,20,23,32,41,62,62,63,30,23,17,14,11,10
"195",10,10,10,11,15,17,16,17,12,11,13,12,11,10,9,8,10,10,11,13,15,20,19,16
"196",16,17,21,28,29,27,29,30,29,27,27,21,19,12,9,8,7,7,8,8,9,9,9,16
"197",9,9,10,10,10,11,11,14,14,18,20,26,29,26,23,26,26,24,22,24,31,41,61,72
"198",62,83,95,86,80,86,81,85,79,65,65,33,17,18,21,27,48,72,70,67,66,65,75,76
"199",62,58,66,94,87,78,77,74,84,86,78,69,46,40,33,33,30,26,23,19,20,22,35,56
"200",62,65,67,68,69,66,64,63,64,54,47,36,27,22,21,24,27,37,32,36,41,41,40,42
"201",43,46,51,54,46,41,36,33,32,26,20,21,25,22,22,24,28,36,52,79,91,41,40,42
"202",95,105,105,101,91,69,44,40,32,25,20,22,24,27,27,25,27,27,27,27,28,29,29,26
"203",25,30,30,30,30,32,32,35,38,31,36,29,33,36,22,16,16,26,29,25,32,30,19,22
"204",24,22,19,19,14,12,11,14,15,11,9,9,9,10,11,12,10,11,13,14,11,10,19,22
"205",8,10,13,16,19,22,28,33,37,40,43,48,47,50,44,46,35,30,30,30,29,30,28,28
"206",29,28,31,30,26,28,30,29,30,32,38,52,55,52,57,57,60,63,62,62,66,71,75,59
"207",48,42,40,42,44,42,40,37,35,32,10,12,16,16,18,24,29,34,37,42,40,11,9,10
"208",11,12,9,8,10,11,14,16,10,11,15,23,24,26,24,19,23,29,34,37,39,46,55,67
"209",81,64,48,50,50,51,53,47,46,48,43,38,28,29,23,26,21,26,32,38,38,54,67,82
"210",92,93,88,82,99,84,68,55,52,56,67,44,34,45,69,85,99,88,30,33,38,54,67,82
"211",36,19,27,49.602140077821,46,42,44,52,57,63,69,69,68,61,58,55,51,56,60,69,65,54,67,82
"212",53,46,44,45,51,55,51,47,48,45,42,41,38,37,37,38,35,32,34,41,45,47,57,58
"213",52,56,56,32,25,28,15,14,19,16,21,17,14,20,27,34,35,28,32,37,38,39,45,42
"214",37,31,27,26,23,24,23,23,22,24,32,37,41,42,53,45,18,13,14,14,15,15,20,26
"215",41,51,50,55,52,42,52,74,51,35,34,37,41,42,53,45,18,13,14,14,15,15,20,26
"216",37,35,39,44,51,55,55,55,60,70,62,53,44,39,30,33,43,72,72,55,45,43,54,66
"217",74,89,98,124,109,93,89,86,76,49.602140077821,49.602140077821,49.602140077821,48,56,61,67,64,56,72,55,45,43,54,66
"218",61,45,43,48,47,44,41,44,40,31,30,34,45,47,46,40,30,32,38,30,25,23,26,21
"219",17,18,17,19,31,54,68,66,57,38,36,32,29,33,36,32,17,11,17,21,24,31,34,33
"220",32,34,10,5,12,20,23,20,22,33,27,19,10,6,7,8,7,7,8,9,11,12,14,12
"221",15,22,23,24,23,23,17,16,21,20,17,12,13,10,10,11,10,12,14,17,18,22,22,22
"222",22,28,32,50,70,56,63,56,55,58,35,26,21,16,20,25,16,17,27,33,36,22,25,33
"223",41,42,58,64,48,45,38,37,32,38,56,55,52,50,50,40,39,26,21,23,23,22,24,33
"224",29,23,21,18,17,20,24,26,28,34,41,52,46,40,31,28,35,37,37,40,37,33,41,46
"225",41,37,39,38,36,36,38,41,40,41,46,57,65,58,47,41,44,48,59,56,34,28,50,46
"226",84,93,95,93,94,96,92,75,73,74,64,57,54,43,25,25,27,24,26,31,37,55,72,74
"227",59,69,81,82,87,104,96,93,57,15,5,5,2,2,2,2,2,2,2,2,3,5,8,10
"228",10,12,28,26,22,25,30,50,66,72,87,44,42,32,15,14,13,11,5,6,9,16,18,15
"229",14,17,18,22,36,43,44,50,68,62,38,12,14,16,22,30,18,21,22,19,26,42,53,54
"230",41,11,7,10,10,16,27,49,51,59,57,62,67,62,54,52,42,30,22,19,27,81,65,70
"231",62,65,62,63,74,73,60,59,52,50,53,44,36,30,15,16,13,22,24,24,22,24,26,26
"232",31,35,25,19,22,20,23,24,32,32,38,21,11,8,10,11,9,8,8,9,12,14,12,15
"233",16,19,23,21,22,24,26,26,27,19,13,11,10,10,11,10,8,8,10,17,25,28,24,30
"234",33,38,46,48,44,44,40,50,45,36,23,11,8,6,6,8,8,6,8,10,14,16,19,18
"235",12,12,12,13,14,17,16,15,13,7,7,8,6,6,7,8,9,11,11,17,21,23,35,18
"236",36,45,40,51,58,50,139,109,115,104,64,31,13,9,13,16,15,13,15,16,19,15,14,19
"237",36,47,48,33,38,40,45,41,36,38,35,29,49.602140077821,31,31,33,37,34,30,35,47,46,39,42
"238",46,52,52,55,42,4,2,1,2,2,5,5,6,8,5,4,3,3,4,6,6,6,10,42
"239",13,12,12,24,35,32,121,87,70,63,51,72,72,24,4,2,4,4,2,5,9,17,23,21
"240",22,44,54,48,79,76,61,51,69,75,61,31,14,7,5,4,4,5,7,7,10,15,15,14
"241",19,11,10,17,32,43,57,68,62,58,47,22,8,6,6,7,6,5,7,9,12,15,16,16
"242",18,18,19,18,23,25,27,26,26,21,17,14,17,12,14,9,8,7,8,9,10,49.602140077821,49.602140077821,49.602140077821
"243",49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,49.602140077821,11,9,9,8,8,10,11,11,13,13,11,9,6,6
"244",5,5,4,3,3,2,2,2,3,3,5,9,6,5,4,5,5,4,6,6,7,10,6,4
"245",5,4,5,3,3,4,3,6,7,13,10,12,17,18,30,30,24,22,21,20,28,35,29,18
"246",12,13,10,8,12,12,16,13,18,18,17,22,31,38,33,31,32,32,35,38,35,35,33,31
"247",32,30,34,38,40,27,17,17,16,20,36,38,37,29,25,46,28,14,12,20,24,31,29,22
"248",26,24,32,42,38,29,24,22,23,20,20,27,30,36,38,35,40,45,47,52,58,61,65,71
"249",69,73,69,65,67,75,61,45,49,52,47,39,34,36,38,29,20,16,18,19,25,32,38,44
"250",58,65,69,71,74,76,74,93,96,76,73,64,35,21,11,12,13,8,8,11,14,15,16,19
"251",28,38,43,43,43,45,48,44,41,44,41,37,41,46,33,58,14,18,18,20,20,19,18,21
"252",19,16,19,30,37,42,65,65,55,63,49,42,34,30,24,24,20,18,19,27,37,43,41,42
"253",39,43,43,40,41,44,49,52,64,65,67,57,37,36,46,39,60,63,12,17,22,19,18,17
"254",17,20,31,33,32,32,36,41,40,36,31,25,24,28,27,34,34,34,29,26,18,18,19,21
"255",24,30,38,40,43,46,51,50,53,59,72,74,60,51,40,23,14,11,9,10,23,26,26,25
"256",28,27,26,28,23,31,34,58,66,43,40,35,48,50,65,73,64,45,38,58,65,69,71,75
"257",81,81,74,57,44,48,71,90,118,105,68,49,23,20,61,77,47,24,22,38,49.602140077821,49.602140077821,49.602140077821,49.602140077821
"258",49.602140077821,49.602140077821,46,47,51,58,65,63,63,68,76,50,45,43,42,52,51,52,59,54,53,57,70,49.602140077821
"259",47,39,45,45,47,46,50,48,44,47,48,47,51,62,66,63,63,69,76,83,90,79,69,63
"260",64,62,62,68,73,84,90,103,111,124,99,29,5,2,2,2,2,2,2,3,3,3,4,3
