"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"22","10.9198","11.0732","11.5533","11.3898","11.1548","12.2275","10.6542","11.2468","11.5938","11.8188","11.6045","11.5328","11.3593","11.6147","11.6247","11.2365","10.7872","10.491","10.3377","10.4498","10.6952","10.9813","10.6033","10.2968"
"23","11.0527","11.717","11.8802","11.7473","10.9915","10.5215","10.1535","10.2968","10.368","11.257","11.3897","14.4548","12.3808","12.3192","11.2672","10.8995","11.2978","14.3523","11.7168","11.9313","11.8698","11.4308","11.5022","11.1548"
"24","11.2567","11.3593","12.0642","11.625","13.862","10.8483","10.7462","11.2058","11.2163","11.2265","11.9723","14.9142","11.1753","10.9913","10.7462","10.828","10.8382","10.3582","10.3173","9.7657","10.3888","12.0947","11.8597","10.7462"
"25","10.0822","13.5963","9.8983","10.021","10.1128","10.4192","10.8483","10.2968","10.0003","10.1743","13.8722","10.777","10.7667","10.7463","10.8075","10.6442","10.358","9.357","10.072","10.409","9.878","9.7245","10.123","10.3583"
"26","9.3263","9.8065","10.215","10.2558","10.4707","10.5418","11.1957","10.3375","9.5203","10.358","10.215","9.9597","9.3568","8.7033","9.1115","9.9085","10.9508","10.317","9.9292","9.5918","9.5305","9.6837","10.0415","10.0005"
"27","10.0312","10.215","10.4295","10.4397","9.7555","11.5328","10.0003","9.4998","9.9393","13.8213","13.852","13.852","13.852","13.852","13.852","2.4822","0","2.6047","9.2445","11.1652","13.2082","13.4737","14.3627","14.7203"
"28","13.7803","13.6985","14.8838","11.9928","12.9833","13.7802","13.4227","13.2388","13.5352","13.0243","12.6668","12.1662","12.4217","12.7893","13.1572","12.0335","12.4013","11.1752","12.81","12.677","12.258","15.9257","15.7927","14.4237"
"29","15.4047","15.323","13.9745","22.1263","21.4932","22.913","25.7225","25.9265","27.8572","24.9765","21.2477","11.3897","8.4787","8.2535","8.3558","7.0788","11.3182","9.316","12.156","14.659","11.533","13.5248","14.0253","13.0042"
"30","13.4637","15.047","13.8418","15.4047","17.366","20.778","23.444","14.9142","13.7292","15.2515","14.6793","15.6802","18.2752","13.8618","16.7325","10.7358","11.2878","13.9128","10.6645","10.5828","8.8257","9.9698","7.2117","10.0518"
"31","10.8585","13.5452","12.258","16.8755","15.1287","12.8915","11.6147","14.0868","12.9938","12.3705","11.5227","3.9835","11.5123","11.451","10.5723","10.7868","11.0528","8.8357","9.1015","6.9155","10.4398","10.1638","8.9483","11.8292"
"32","11.7434","11.4512","13.586","12.0437","15.4147","15.476","14.291","14.4238","13.5657","11.3285","7.9577","8.0392","8.4887","9.2855","8.1107","7.1812","8.2945","7.8347","7.5998","7.9575","7.8758","6.3738","6.7517","8.213"
"33","8.3763","8.9587","8.2637","8.5803","8.1517","8.3558","8.9483","8.693","5.9243","7.651","8.4988","7.2218","7.8348","7.8553","8.5603","8.5297","8.2025","9.122","8.6725","8.56","8.407","7.6815","7.6713","7.0893"
"34","6.7725","6.4555","7.0585","6.2822","6.323","6.5988","7.6918","7.7327","7.559","6.1388","7.1913","8.6215","8.979","9.224","8.6012","9.1423","8.7235","8.4783","8.509","8.4578","8.5908","7.9677","8.5088","8.7235"
"35","8.9788","9.643","9.7963","10.0007","10.5828","10.2763","9.8473","10.1435","9.224","10.021","9.4082","8.836","8.3048","8.4377","8.4887","8.938","7.7223","7.8247","8.4275","7.3343","8.5193","8.9893","8.6932","8.662"
"36","9.1218","9.5305","10.0107","9.735","9.98","10.1637","9.7145","9.745","10.1027","9.6733","9.4797","9.173","9.4283","12.2382","9.2853","7.7022","8.8665","8.8563","9.0915","9.173","9.2545","9.3363","9.3365","9.1217"
"37","10.0108","9.5817","9.03","9.3977","8.6008","8.6932","8.601","8.2333","7.5183","7.947","7.8655","7.8247","7.8042","7.7938","8.0698","8.56","8.1312","7.9573","7.6202","7.9575","8.0697","8.0902","7.5793","8.1415"
"38","8.3558","7.5388","9.1935","9.0915","8.7848","8.417","9.0812","9.2345","8.458","8.5295","8.5603","8.1922","8.4172","8.0597","7.9065","7.0585","8.0392","7.6407","8.1413","8.4683","8.2127","7.7735","7.7633","8.0597"
"39","7.794","8.172","8.1415","7.7838","7.8962","8.2435","7.6102","7.9573","8.0187","8.0392","7.5387","7.6508","7.4365","6.7623","7.2728","7.4873","7.6202","7.181","7.375","7.4977","7.8962","7.6202","7.8145","7.1298"
"40","7.508","7.7838","7.3547","6.8848","7.375","7.2727","7.0687","7.2935","6.6192","6.5273","6.5678","6.4863","7.0277","7.7225","7.3752","6.9972","7.1298","7.4672","7.2423","7.4877","7.7837","7.4773","7.4873","7.314"
"41","7.3037","7.0995","7.038","7.0892","7.4773","6.0775","5.138","6.2718","6.8437","6.9358","7.1302","7.1402","7.4057","7.9167","7.8448","7.5692","7.324","7.3853","7.3037","7.3343","7.4668","7.2527","7.3548","6.8133"
"42","7.2013","7.181","7.1708","7.13","6.9767","7.3647","7.8653","7.886","7.8247","7.937","8.3865","8.1927","8.2232","8.1515","8.2435","8.1007","8.2842","8.1312","7.7328","7.9268","7.804","7.8962","7.7735","7.5795"
"43","7.1608","7.8553","7.9472","8.2537","8.2333","8.3455","8.3762","7.4262","7.222","8.029","8.1003","7.9882","8.0187","7.9167","7.9985","7.753","8.0187","7.6918","7.5183","7.6918","8.0493","8.0597","8.172","7.4162"
"44","7.2218","7.1298","7.2728","7.937","7.702","7.8145","7.3855","7.5488","7.4773","7.3343","7.6102","7.8143","8.2333","8.4377","8.4478","8.5398","8.4068","8.5705","8.4275","8.6417","9.1628","9.633","4.2388","6.5578"
"45","9.3468","7.8758","5.4852","7.9575","4.668","7.2422","5.5568","4.9337","9.551","9.7248","11.1958","10.0412","10.8893","10.4297","10.9505","13.3512","11.3182","4.709","4.5557","8.6213","8.5293","9.2547","5.4238","5.1995"
"46","5.1685","6.5783","8.325","8.6317","8.4887","8.6522","8.7645","8.8258","8.4682","7.9677","8.0597","7.3037","7.8452","9.3977","10.2047","9.9393","10.1945","10.2763","10.5318","10.4195","9.4285","10.2658","10.4295","10.4193"
"47","10.7053","10.7158","10.5727","10.5828","10.2865","6.4148","6.4558","8.0187","9.888","10.1843","10.2355","9.8882","10.1945","10.1638","10.2252","10.031","9.7653","10.1128","9.6737","10.123","10.1128","10.4703","10.3888","10.0923"
"48","9.9392","10.2455","10.1637","10.2252","10.1842","10.4705","9.9392","10.3683","9.929","9.6838","9.98","9.9495","10.256","10.3785","10.2865","10.0312","9.9497","10.0312","10.0413","9.837","9.8675","10.0005","9.8368","10.1537"
"49","9.8983","9.7758","9.6737","10.0417","9.9698","10.021","9.7655","9.8575","9.9392","9.643","10.0007","9.8472","9.6428","9.7348","10.072","9.9598","9.4898","9.4078","9.4283","9.6533","9.745","9.8065","9.7858","9.6733"
"50","9.7452","10.1027","10.0823","10.0825","10.1738","10.1945","10.1538","9.8573","10.0722","9.9698","10.0312","9.6838","10.0007","10.348","10.2765","9.9802","9.7147","9.6737","9.6532","9.602","9.7655","9.7043","9.5817","9.6635"
"51","9.6737","9.3568","9.2137","9.5715","9.8372","9.7452","9.6325","10.1128","10.1128","9.8573","9.7658","9.7553","9.5715","9.9903","10.0107","9.745","9.7145","9.8167","9.6328","9.8267","9.9292","10.2762","10.1943","10.532"
"52","10.8178","10.7667","10.8587","10.8893","11.0222","11.2775","11.3183","10.9608","10.4398","10.4705","10.2865","10.3375","9.9802","10.062","10.1947","9.796","10.1027","9.8985","9.7553","9.6735","9.6635","9.459","9.5307","9.6737"
"53","9.5205","9.6838","9.4692","9.694","9.5305","9.8983","9.97","9.6328","9.4183","9.8678","9.8063","9.6432","9.694","9.4385","9.8677","9.98","9.6225","9.8065","10.072","9.837","9.8167","9.7043","9.1528","9.8268"
"54","9.8678","10.4093","10.225","10.1535","10.2455","10.3683","10.3582","10.583","10.2457","9.9595","9.5715","9.7043","9.6838","9.7452","10.1842","9.592","9.6123","9.5512","9.3058","9.3363","9.3568","9.3365","9.2955","9.643"
"55","9.6225","9.5817","9.6838","9.1118","9.9088","10.2357","11.1343","9.643","9.8983","10.0617","9.316","9.2037","9.0605","8.6012","9.6327","9.643","9.2142","7.171","9.7452","8.2025","8.6317","9.592","9.5715","9.7145"
"56","9.5815","9.7147","9.6942","9.8473","9.9802","10.3682","9.7963","9.4898","8.9995","9.0913","9.0708","9.0708","9.1527","9.2855","9.449","9.735","9.5","9.6942","9.4897","9.408","9.7655","9.888","9.5307","9.0708"
"57","9.4182","9.7045","9.6428","9.0302","8.5295","9.0302","8.9993","9.0708","9.1118","9.0197","9.1117","8.8872","9.5","9.684","9.9698","9.4998","9.5","9.5818","9.1423","9.5308","9.541","9.4488","9.2855","9.265"
"58","9.1422","8.1412","9.0298","8.2843","6.7725","9.0505","9.0912","9.183","9.0912","8.9382","9.1423","9.2955","9.224","9.3875","9.6428","8.4478","8.9178","9.0913","8.9688","9.1118","9.122","9.173","9.8472","9.9497"
"59","9.8882","9.2855","9.5512","9.4693","9.5612","8.4682","4.2698","7.9163","8.8052","9.03","9.2137","9.0302","9.1728","9.214","9.3877","7.5182","9.2548","9.5407","9.3365","9.5408","9.4897","9.449","9.3978","9.2548"
"60","9.3773","9.3668","11.1547","10.5727","10.0005","10.2048","10.358","9.9392","9.694","9.2855","7.9473","6.4453","6.323","6.66","6.7213","6.762","6.7315","6.8438","7.079","7.13","7.0892","7.0892","7.2933","7.4262"
"61","7.0482","7.1503","7.2117","7.8758","8.0187","7.9882","7.5795","7.0278","6.9153","6.9973","7.079","6.8948","7.324","7.4058","7.1198","7.61","7.0585","7.0278","7.2933","7.1342","7.4877","7.1503","7.5795","7.9165"
"62","7.937","7.9267","7.9163","7.7225","7.1503","7.0175","7.61","7.692","7.4875","7.3138","7.4567","7.4873","7.0073","7.0483","7.4568","7.4773","6.987","6.3637","6.282","6.7008","6.8643","6.2925","6.3027","6.323"
"63","7.0482","7.5795","7.5895","7.1707","7.365","7.2218","7.1608","7.1913","6.9972","7.0178","7.079","7.0177","6.9667","7.222","7.4467","7.457","7.6202","8.417","8.08","7.4875","7.0382","7.0687","7.0277","7.0585"
"64","7.222","7.0483","8.0085","7.4772","6.9052","6.8028","6.7518","6.6905","6.6702","6.5785","6.5987","6.752","6.7215","7.5183","7.9063","7.5182","6.8438","6.6293","6.476","6.6293","6.6192","6.3433","5.9448","6.5273"
"65","6.466","6.3025","6.4558","6.4353","6.6497","6.3127","6.3025","6.0677","6.221","6.1187","6.0267","6.2005","6.711","6.9255","7.6612","7.1197","6.3945","6.3228","6.2103","6.3637","6.4658","6.5068","6.6397","6.4047"
"66","6.4355","6.2105","5.8428","6.2617","5.996","6.4862","6.4967","5.9655","5.853","6.1493","6.2515","6.2515","6.2107","6.088","5.9142","6.2107","6.3638","6.5068","6.466","6.558","6.3737","6.6192","6.558","6.0982"
"67","5.9552","6.0983","6.1288","6.129","6.3228","6.364","6.1287","5.8425","6.0165","4.576","6.0163","8.0903","11.3388","9.9902","9.7452","11.114","10.8993","11.1345","11.7272","11.2673","11.1857","10.7463","10.838","10.9813"
"68","9.1015","11.0528","11.155","11.063","10.6032","11.0427","11.0222","10.726","10.8175","10.8893","11.073","10.5727","11.165","11.2672","10.9813","11.1447","11.2468","9.888","10.164","10.8587","11.0528","11.0733","11.1548","10.7055"
"69","11.4","11.1547","11.1242","10.9098","10.9812","11.349","11.349","11.349","10.7563","11.114","10.7258","10.6852","10.8995","11.1138","11.1345","11.247","11.6247","11.1648","10.7157","10.7972","10.6745","10.4092","11.247","11.3082"
"70","11.2468","11.3082","11.1343","11.1855","10.2457","10.8383","10.9912","10.7257","10.4603","10.7362","10.7462","10.6035","10.3582","10.7053","10.7258","10.4908","10.5827","10.3582","10.3273","10.3068","10.2763","10.2457","10.3273","10.5418"
"71","10.6338","10.4805","10.501","10.6137","10.6645","10.6748","10.971","10.3887","10.7872","11.1243","11.39","11.4","10.399","11.0628","11.0833","11.8393","10.542","10.4397","10.2762","10.3068","10.3275","10.4805","10.5113","10.2048"
"72","10.113","10.2865","10.2867","10.2148","10.1842","10.1232","10.3477","10.2558","10.2047","10.2863","10.644","10.593","10.4195","10.5623","10.4908","10.879","10.6645","10.3582","10.3377","9.8268","10.7872","10.6235","10.5318","10.4705"
"73","10.2762","10.3785","10.634","10.9812","10.5727","10.5625","10.6342","10.5418","10.501","10.593","10.767","10.5113","10.3887","10.1945","10.2557","10.8587","10.491","10.276","10.1948","10.2353","10.3478","10.225","10.5623","10.5625"
"74","10.5623","10.634","10.6645","10.869","10.5112","10.6953","10.971","10.828","11.1038","11.0732","10.7257","10.8485","10.6238","10.8078","11.1038","11.1037","10.8075","10.8585","10.5725","10.6237","10.7258","10.4397","10.4805","10.8788"
"75","10.2353","10.021","10.215","10.1437","10.3683","10.7155","10.5318","10.5522","10.6135","10.3682","9.592","8.9687","8.8358","8.6418","8.2332","8.9483","9.1322","9.1525","8.9892","9.1117","9.03","9.0913","8.9892","8.836"
"76","8.9178","9.122","9.1115","9.7248","9.3363","9.7247","10.0005","9.9495","9.2242","9.2343","9.03","8.9382","9.0503","9.0607","9.1427","9.1423","9.0912","9.1015","8.9995","8.7952","9.132","9.408","9.3365","9.2342"
"77","9.1017","9.1115","9.1322","9.1525","9.0198","9.1117","8.8052","9.0402","8.7952","7.4363","8.9788","8.8358","9.1117","9.1015","9.1218","9.2953","8.9687","9.0097","9.2342","9.2547","9.071","8.8872","8.9688","9.2343"
"78","9.6942","9.551","8.8972","9.03","9.173","9.3978","9.4592","9.3057","9.3467","8.8562","8.7848","7.1607","8.8973","8.4172","8.7747","8.8565","9.0198","9.0198","9.2547","9.6327","9.3875","9.3672","10.0312","9.4182"
"79","9.51","10.072","10.0618","9.6123","9.6633","9.7757","10.2253","9.4183","8.8052","9.03","9.0402","9.1525","9.2753","8.7543","8.5602","9.4285","8.8972","9.0403","9.122","9.173","9.0093","9.1935","9.2138","9.0812"
"80","9.0097","9.1222","9.1525","9.122","9.2753","9.5203","9.4592","9.1222","8.366","8.2333","8.315","8.4992","8.4377","8.3048","8.652","8.6723","8.4172","8.458","8.213","8.3863","7.8958","8.8565","7.8962","7.4262"
"81","10.9403","11.8393","13.2492","12.8098","14.1378","12.4828","14.3317","13.9745","12.3092","11.1755","7.3037","3.8203","2.8293","2.6248","2.5532","2.0018","1.3172","0.8372","1.1438","2.206","3.0337","7.0892","4.7193","3.7895"
"82","4.4127","4.8108","4.7192","4.0142","3.4217","3.6567","3.6463","3.105","2.819","2.727","2.635","2.5227","2.7373","2.6555","2.6555","3.7077","4.525","3.0948","3.667","3.0335","3.1768","3.3503","3.34","3.156"
"83","3.391","3.248","3.0437","2.9112","3.0335","2.901","2.4208","2.2572","1.92","2.911","2.4002","2.8498","3.3603","3.054","3.0948","3.0438","4.0345","4.6167","3.4012","4.147","3.4628","3.953","3.3297","3.0337"
"84","2.6352","2.5127","2.3492","2.3593","2.2467","2.2777","2.6453","2.9722","3.5752","1.2763","0.6842","0.827","0.929","1.1028","2.5535","5.8327","8.6112","9.4693","8.8768","9.1628","10.777","11.0323","10.4293","9.4385"
"85","8.0902","7.9677","7.896","9.3978","9.0298","8.1825","9.03","11.3898","10.9303","10.0007","9.6635","9.633","10.6747","9.633","10.4092","12.1663","10.4195","8.213","7.13","8.2945","9.9903","8.121","6.6908","6.3125"
"86","6.6397","8.3558","12.1357","13.29","11.7678","7.2628","7.4363","8.2435","9.6737","10.1435","11.3183","9.6735","9.5203","10.2357","11.441","9.3467","10.3478","11.8497","13.7497","14.1582","13.0958","12.9528","11.9417","10.7872"
"87","10.2663","9.8983","9.8065","9.5305","8.1618","8.2743","8.1413","7.5287","7.3343","9.0298","8.1925","8.8768","9.9085","9.4182","8.0903","7.7735","6.3228","5.8632","6.1187","9.6632","8.8768","7.5795","7.3343","8.2027"
"88","8.9073","8.7952","8.1107","7.3853","8.2128","8.7338","8.5293","8.3557","7.835","10.7768","12.7182","9.8473","7.3035","6.8848","12.4522","8.601","8.6928","10.2252","11.3387","11.819","12.2583","12.4522","11.5022","10.164"
"89","10.8278","10.2152","8.07","7.6305","7.3648","7.7635","7.9983","8.8565","9.2445","10.1027","9.5715","8.9585","10.2865","10.0822","10.0003","8.4785","7.4162","7.2933","8.3353","8.4068","8.274","7.7738","7.6508","8.2025"
"90","8.5092","9.3262","8.4273","7.6918","8.1823","7.978","7.7633","7.2525","7.0788","10.4707","9.786","10.7362","9.6122","8.8153","9.071","8.8973","9.2447","7.702","7.3138","7.2627","7.314","8.3047","8.2843","8.7645"
"91","8.9075","8.7032","9.6633","10.4193","11.2673","12.2683","10.8383","10.2763","10.7768","10.6338","11.349","5.3627","1.7567","1.8387","1.6443","1.4397","1.0722","1.3992","1.4093","2.0732","2.1652","3.8405","5.5057","5.1072"
"92","4.1673","4.7395","4.4328","4.4533","4.5862","4.8008","4.1675","3.9937","4.1673","4.0755","3.8098","2.2775","2.3388","3.1357","4.0345","3.9327","3.7793","2.7375","3.6036","10.5928","5.0767","6.3435","5.1685","3.4832"
"93","4.3922","4.5557","4.9542","5.2095","4.9133","4.4333","4.1878","4.4738","4.7598","4.8622","12.5647","18.398","7.937","5.9143","6.8848","12.8508","10.0005","4.5862","4.9642","9.3467","11.7778","15.8745","10.5113","15.4762"
"94","6.9562","6.5577","6.3023","6.078","5.1072","4.5965","5.097","4.6168","4.7907","9.9802","15.1082","1.9198","1.6543","0.5718","0.429","0.429","0.3877","0.367","0.367","0.367","0.367","0.367","0.367","0.367"
"95","1.1028","1.4503","1.5422","1.5727","1.6953","1.7158","1.716","1.6747","1.644","1.9813","2.0935","2.0017","1.7462","1.4092","1.1845","2.165","1.4195","0.3916","0.367","0.6633","0.51","0.408","0.8168","0.7862"
"96","2.349","0.5305","0.367","0.367","0.3773","0.4898","0.735","0.8167","12.0437","3.8507","4.954","0.5818","4.9745","3.2378","0.49","0.49","0.5103","0.4392","0.4902","0.4187","0.4187","0.4287","0.429","0.7657"
"97","5.0357","5.4138","5.2808","5.2195","5.2093","5.2093","5.1582","5.1277","5.036","5.6998","5.9655","5.659","5.1177","5.2708","3.6975","2.2573","3.4117","2.3697","1.6442","2.3593","4.668","4.9437","4.2902","3.197"
"98","3.156","3.7283","3.5647","3.6055","4.0348","4.3923","4.5758","4.7393","4.6985","4.5352","9.4385","10.113","8.2947","8.3762","8.1618","8.2742","8.325","8.1618","7.5283","6.9565","6.7108","6.9052","6.7213","6.7827"
"99","7.0382","5.7713","5.7712","5.7098","7.559","7.1505","6.3228","6.0163","4.8823","4.5248","4.8723","4.9948","5.2093","5.6998","5.9962","5.6078","5.2402","5.1785","5.1175","5.0665","5.1788","5.8122","6.231","5.0765"
"100","5.0458","8.3762","11.9718","12.3197","12.34","11.6247","13.484","16.0173","10.1742","4.1062","4.2593","4.5658","4.6065","4.8008","4.8313","4.8212","4.7395","4.6678","5.5772","7.3752","3.0642","2.5128","2.625","2.727"
"101","2.9417","2.9005","2.9517","3.1868","3.4117","3.4832","3.718","3.7692","3.6873","3.2582","3.0847","10.9812","8.2028","7.8858","8.1925","7.7123","7.5283","6.4253","8.789","6.4045","5.853","8.8382","6.7317","11.7985"
"102","7.2117","6.1595","2.6147","1.7362","1.9097","2.0628","2.1243","2.4307","2.1548","1.522","4.6885","9.7043","10.0108","10.1537","10.2248","10.2147","10.1435","10.1333","9.9802","9.3672","9.7757","9.1117","8.9587","9.1422"
"103","9.0812","9.3977","9.4285","9.5","9.4592","9.5513","9.6228","9.7145","9.8268","9.9087","9.8577","9.5613","9.2447","9.4898","10.3582","9.2753","8.4883","8.274","8.509","8.3965","8.1517","8.0902","8.08","8.9278"
"104","8.4988","8.6317","8.5293","8.2028","8.2027","8.029","8.0595","8.8872","9.7552","8.9585","9.2138","9.255","9.2035","9.1727","9.1523","9.265","9.3262","9.3363","9.3772","9.2753","9.459","9.5102","9.3672","9.3262"
"105","9.3467","9.3262","9.3465","9.3668","9.5715","9.623","9.633","9.5408","8.5602","8.5398","8.5602","8.4478","8.4783","8.5397","8.581","8.581","8.6217","8.5912","8.5293","8.5397","8.519","8.5293","8.519","8.4987"
"106","8.4682","8.519","8.4783","9.3058","9.8267","10.0923","9.2345","8.887","8.795","8.8667","9.02","9.0913","9.132","8.9687","8.7848","9.0607","9.132","9.132","9.132","9.132","9.132","9.132","9.132","9.193"
"107","9.5203","9.6228","9.4692","9.3668","9.439","9.4898","9.4695","9.561","9.561","9.6023","9.623","9.5717","9.4797","9.4797","9.3977","9.2853","9.1933","9.408","9.5102","9.316","9.0608","9.4182","9.8268","9.7862"
"108","10.7053","10.6545","9.408","8.4682","7.6203","8.1005","8.4275","7.375","7.2933","7.1812","6.8845","6.3533","6.6598","7.232","7.1098","6.5475","6.3842","6.3742","6.6293","6.5068","6.2922","6.4047","6.4252","6.2003"
"109","6.129","5.9655","5.863","6.0063","6.4047","5.7917","6.0777","6.037","6.5068","6.6903","6.7928","6.803","6.8847","6.9053","6.8233","6.2822","6.0675","6.517","6.6393","6.6698","6.6393","6.619","6.6698","6.6698"
"110","6.6292","6.619","6.619","6.619","6.619","6.619","6.6495","6.68","6.7417","6.803","6.3023","1.164","1.164","1.2047","1.225","1.1843","1.1027","1.041","1.041","1.041","0.9292","0.8783","0.8682","0.9597"
"111","0.98","1.0003","0.98","0.9902","0.98","0.98","0.98","1.041","1.041","1.072","1.164","1.164","1.1945","1.225","1.225","1.2148","1.164","1.1437","1.0927","1.041","1.041","1.041","1.041","1.041"
"112","1.0166","0.98","0.98","0.98","0.98","0.9902","0.98","1.041","1.041","1.0823","1.1538","1.1945","1.2148","1.225","1.225","1.164","1.1132","1.103","1.0823","1.041","1.041","1.041","1.0105","0.98"
"113","0.98","1.0105","1.0003","1.0308","1.0003","1.0308","1.041","1.041","1.041","3.9017","6.7723","6.476","6.4862","6.507","6.5067","6.5477","6.4662","6.415","6.323","6.313","6.313","6.2923","6.3027","6.3027"
"114","6.2002","6.1087","6.0777","6.1697","6.19","6.251","6.3127","6.374","6.5475","6.7518","6.9565","6.9972","7.0687","7.1405","7.1608","7.0483","6.9768","6.9157","6.8132","6.803","6.803","6.803","6.7108","6.7317"
"115","6.7007","6.6698","6.5987","6.6088","6.5275","6.5072","6.5682","6.5885","6.6292","6.7415","7.0382","7.079","7.1098","7.0893","6.6088","5.669","6.5782","6.0983","6.231","6.3842","6.3943","6.3943","6.4147","6.374"
"116","6.3842","6.5377","6.619","6.5068","6.374","6.3537","6.4147","6.466","6.5885","6.7212","6.9463","7.0073","7.0482","7.11","7.11","7.0175","6.9362","6.8335","6.7623","6.7213","6.6292","6.6088","6.6393","6.66"
"117","6.6702","6.6805","6.619","6.5273","6.456","6.4355","6.4557","6.5477","6.6192","6.7518","8.6112","7.9473","8.0798","7.508","7.2932","7.3445","7.0177","6.9462","6.9362","6.9053","6.9565","6.9565","6.8643","6.7725"
