"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"40",61,55,52,46,42,48,85,93,97,88,55,35,18,15,16,14,15,16,20,28,41,45,60,61
"41",77,72,70,64,61,62,51,43,51,60,58,47,22,21,23,24,25,28,31,39,39,31,26,23
"42",26,23,23,26,28,25,24,29,29,34,43,45,31,25,25,26,28,34,39,39,38,41,43,42
"43",29,23,21,24,24,23,24,26,29,34,40,51,92,103,93,89,85,105,82,76,71,62,58,67
"44",67,58,59,57,52,37,25,19,18,20,25,30,26,20,21,22,24,23,19,22,23,17,15,16
"45",15,13,12,12,12,12,12,13,17,17,14,12,10,10,10,8,9,10,11,12,16,20,33,40
"46",44,48,48,52,52,48,46,47,52,50,58,43,28,28,25,24,23,19,24,24,25,21,26,30
"47",32,33,34,29,31,35,35,36,44,50,25,20,16,13,12,12,12,13,15,17,18,19,22,20
"48",18,16,13,11,12,16,22,22,25,35,32,25,24,21,16,14,14,15,16,24,26,35,33,30
"49",27,27,28,28,31,34,37,47,51,54,69,61,41,15,17,15,12,12,14,15,19,22,24,24
"50",26,25,24,23,21,22,22,19,18,25,23,18,18,24,22,15,14,16,19,20,18,19,22,16
"51",20,21,18,20,18,17,19,16,23,22,26,14,13,13,14,14,16,19,20,20,21,17,16,13
"52",11,10,10,10,10,10,11,12,12,12,11,11,14,16,16,16,18,18,20,23,33,36,52,70
"53",68,58,53,36,34,38,41,37,44,54,44,42,50,66,94,84,80,40,31,30,35,37,42,36
"54",34,39,45,47,45,49,55,63,72,78,83,48,30,17,14,13,14,15,16,19,24,32,34,35
"55",48,50,45,37,37,36,34,36,44,54,63,91,66,49,26,28,26,39,51,57,57,55,59,63
"56",63,70,81,72,46,42,38,33,24,17,20,16,17,19,21,21,21,24,29,49,71,67,60,63
"57",56,60,68,66,64,68,81,92,105,137,121,105,50,42,45,37,43,40,45,59,53,54,58,70
"58",67,63,67,62,60,59,73,79,76,67,36,31,32,30,34,36,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877
"59",42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,56,70,59,29,21,22,43,48,46,62,40,31,29,42.5116376892877
"60",30,35,41,42,37,23,27,44,53,30,41,43,29,23,21,20,22,25,28,27,28,34,57,42.5116376892877
"61",57,53,50,45,41,43,44,44,43,40,38,42,43,34,37,45,45,51,56,61,61,67,95,108
"62",96,60,66,56,59,72,71,72,89,114,123,142,165,105,53,16,15,19,26,34,31,26,28,27
"63",28,31,27,28,27,26,25,25,36,36,41,66,112,109,109,88,77,72,73,64,69,87,88,91
"64",86,73,73,77,72,66,65,62,65,83,91,81,74,69,62,62,72,69,64,62,68,66,66,68
"65",69,73,79,74,80,154,116,85,75,71,62,53,61,57,67,84,87,85,52,34,48,76,103,108
"66",104,105,115,114,94,99,102,116,115,142,154,95,61,45,40,41,30,31,34,34,43,39,35,37
"67",37,40,60,55,72,70,62,60,61,26,25,22,19,17,17,17,19,19,21,22,30,17,14,37
"68",15,12,13,12,11,11,11,12,13,11,11,11,9,9,9,10,10,11,14,17,17,19,16,37
"69",11,10,9,9,9,10,11,11,13,13,12,10,10,11,11,10,10,11,12,13,15,16,16,22
"70",27,23,16,13,13,12,14,14,11,10,10,10,11,11,10,10,10,11,13,14,17,19,23,22
"71",29,34,35,40,38,48,49,38,34,21,15,16,22,22,20,20,23,25,28,31,40,54,66,69
"72",67,62,68,78,79,76,77,93,85,38,35,39,39,39,33,34,36,32,39,48,66,57,48,69
"73",45,45,22,14,14,14,16,19,18,17,22,26,24,26,26,26,29,32,42,46,56,80,48,69
"74",95,71,88,104,91,90,93,101,84,64,59,39,38,43,33,33,34,38,43,55,85,97,48,69
"75",100,117,129,136,141,121,102,87,86,94,106,106,95,100,107,89,90,86,89,96,102,94,82,81
"76",80,81,73,59,56,57,58,64,84,115,146,177,183,162,164,175,150,139,119,119,149,157,154,101
"77",100,87,61,47,38,31,30,35,37,33,25,25,28,29,34,33,35,42,48,47,45,47,44,101
"78",46,49,54,57,63,69,78,97,100,61,35,41,29,18,15,14,16,20,26,25,45,58,56,101
"79",52,42,38,28,19,20,24,23,38,46,29,19,21,22,26,35,32,33,38,41,48,60,75,80
"80",85,81,73,74,70,64,59,57,73,64,43,42,43,43,41,46,61,70,68,69,69,80,90,98
"81",112,133,141,113,111,115,108,112,123,128,137,117,53,51,42,47,42,56,77,88,102,108,125,128
"82",76,66,49,44,43,40,35,31,33,36,36,34,26,28,31,24,22,29,30,39,35,35,38,37
"83",40,40,40,43,43,38,35,42,72,40,39,33,19,17,17,15,15,16,16,19,23,29,32,31
"84",31,31,35,43,47,43,50,49,58,46,41,32,31,31,26,26,24,21,20,22,27,33,29,40
"85",55,85,92,61,53,57,66,86,82,89,50,28,24,24,27,27,29,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877
"86",42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,83,70,53,50,63,55,56,60,62,64,67,82,98,142
"87",163,163,162,155,145,140,138,146,138,118,92,104,73,44,32,30,25,30,31,36,35,44,93,104
"88",84,77,64,75,74,71,66,66,69,58,42,46,57,61,60,61,66,66,66,67,69,69,67,62
"89",60,63,65,30,10,11,12,14,21,17,14,11,14,15,15,14,12,11,12,13,16,19,21,20
"90",20,18,18,20,30,41,45,51,52,34,27,16,14,14,13,14,16,18,22,27,40,57,75,84
"91",64,57,41,30,31,44,64,70,78,82,85,82,75,75,87,93,111,136,143,124,78,78,73,84
"92",55,36,30,27,23,25,28,33,42,46,53,55,75,89,90,84,90,78,33,59,71,49,31,28
"93",27,26,24,22,20,20,19,23,32,39,41,18,12,9,9,8,8,9,9,14,15,17,15,14
"94",15,18,19,17,16,16,19,21,26,30,34,22,17,16,11,13,13,14,16,17,19,29,26,26
"95",34,30,29,27,22,34,48,49,43,41,36,36,30,31,28,25,19,20,22,28,35,37,36,49
"96",49,51,58,61,63,61,51,44,28,17,13,12,12,12,12,10,9,10,10,11,14,17,18,36
"97",40,37,33,31,28,27,43,41,49,62,64,50,66,73,75,64,53,47,41,34,29,30,28,25
"98",26,30,27,28,30,33,36,47,49,43,21,12,13,12,12,12,13,13,14,14,19,18,19,24
"99",27,47,57,62,54,45,43,42,47,40,33,19,15,13,14,17,19,26,30,34,36,70,69,47
"100",43,36,22,20,20,22,20,19,20,17,17,19,18,18,16,15,16,15,16,16,16,17,19,18
"101",18,17,18,17,16,18,24,25,43,63,38,36,15,15,16,21,24,20,19,17,16,18,18,20
"102",28,28,24,20,19,21,27,41,33,28,18,17,15,17,22,19,17,19,22,25,36,62,73,62
"103",66,70,67,39,21,22,24,33,54,61,48,50,49,51,51,51,53,51,48,44,44,44,54,61
"104",77,85,79,78,62,56,70,70,87,75,71,35,27,17,28,81,95,121,135,137,133,125,126,117
"105",112,114,122,108,107,75,50,45,54,52,47,37,33,39,47,43,40,41,42,43,42,45,48,55
"106",58,62,64,59,48,48,51,51,49,42.5116376892877,30,27,25,27,30,34,42.5116376892877,32,35,34,36,42.5116376892877,37,39
"107",46,46,43,45,56,57,56,42.5116376892877,44,43,43,45,47,41,32,29,35,42,46,50,65,65,42,41
"108",39,39,50,60,47,44,43,42,38,35,33,23,17,14,22,29,24,22,21,23,28,37,41,42
"109",41,44,59,63,54,50,51,61,77,85,67,40,36,33,31,19,17,18,23,25,29,35,43,42
"110",49,56,66,69,66,62,64,59,58,41,34,31,31,27,20,17,17,20,26,26,21,13,15,17
"111",19,27,24,21,26,24,25,30,34,28,28,31,34,37,41,42.5116376892877,42.5116376892877,42.5116376892877,29,25,22,22,24,17
"112",24,26,30,31,29,26,24,26,28,33,37,37,37,45,58,61,69,77,80,90,88,81,121,162
"113",162,62,16,16,15,15,15,15,16,15,15,16,16,14,14,14,16,20,28,36,53,36,35,162
"114",35,36,36,31,27,25,23,25,33,17,13,11,11,11,11,12,13,14,14,14,18,23,22,24
"115",29,43,44,40,47,50,49,57,56,55,27,17,16,17,20,21,23,22,21,22,26,26,23,25
"116",30,36,38,45,50,57,53,29,28,30,35,33,31,29,28,29,30,31,30,27,22,23,24,26
"117",27,27,26,26,27,32,32,36,36,28,24,22,20,19,19,23,23,21,21,22,24,36,44,44
"118",47,49,57,58,60,68,57,26,19,16,17,17,18,22,27,23,20,21,21,24,28,24,44,44
"119",21,20,19,18,17,17,18,20,17,16,14,14,13,14,15,15,14,14,14,14,15,17,21,21
"120",22,22,24,27,24,30,48,64,92,79,61,24,19,23,28,23,22,51,64,67,60,74,62,51
"121",55,58,56,60,58,43,52,58,67,82,91,105,98,81,71,59,48,44,44,41,42,44,58,107
"122",130,128,110,95,93,96,96,87,84,85,87,91,85,77,73,68,71,73,77,76,76,75,75,107
"123",75,70,62,54,59,52,51,54,51,41,38,36,34,52,54,51,44,37,24,25,27,29,31,29
"124",29,25,15,13,13,12,10,10,9,9,9,9,8,8,8,7,7,7,7,6,6,6,6,6
"125",6,5,5,5,5,5,6,7,8,8,7,6,7,7,7,7,9,10,12,15,16,18,22,36
"126",35,33,40,40,37,37,38,39,36,21,16,16,16,17,15,17,18,19,19,18,20,23,24,36
"127",27,29,31,33,35,36,38,45,38,19,16,13,10,13,26,35,38,53,64,63,59,54,46,36
"128",32,30,28,24,21,20,22,23,21,16,14,12,14,14,13,11,10,11,10,10,11,14,16,18
"129",24,29,34,39,43,41,43,46,44,25,16,17,18,18,18,19,19,21,24,19,19,25,26,27
"130",22,21,22,24,24,24,27,38,61,77,59,57,43,32,30,26,24,23,24,26,30,47,53,58
"131",73,79,91,111,110,104,115,135,144,113,79,35,19,20,17,18,17,18,18,18,19,21,26,30
"132",27,36,50,55,57,65,65,67,68,40,26,28,33,38,39,40,42,38,39,36,37,40,31,30
"133",29,30,33,47,56,58,65,66,73,80,97,106,63,24,31,28,25,24,22,24,24,28,25,21
"134",22,24,31,37,46,55,62,60,64,56,43,31,27,25,20,16,16,15,15,14,16,18,21,24
"135",20,18,23,28,34,33,28,27,23,18,18,17,16,18,18,17,19,22,29,38,54,58,69,58
"136",50,46,41,32,23,42.5116376892877,19,17,18,22,28,37,49,42.5116376892877,44,40,42.5116376892877,37,36,35,35,42.5116376892877,42.5116376892877,42.5116376892877
"137",42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,38,32,29,29,28,42.5116376892877,27,31,34,35,36,36
"138",41,43,47,45,44,44,43,43,40,34,37,39,42.5116376892877,38,36,30,28,27,26,24,28,36,42,51
"139",42,42,44,44,41,40,41,43,36,31,31,28,27,25,24,23,26,29,34,30,29,38,43,51
"140",58,48,42,38,36,42,39,42,42,42,41,38,37,37,35,35,36,39,43,44,41,43,43,51
"141",42,45,39,32,36,36,42,45,38,35,34,34,26,27,24,21,21,20,22,23,24,27,30,34
"142",39,45,47,53,62,58,59,56,55,41,39,32,30,28,28,33,33,34,33,34,37,41,45,48
"143",50,53,48,22,21,18,18,18,17,17,15,15,16,15,16,16,17,18,20,21,37,41,45,48
"144",21,24,30,36,36,46,68,74,72,45,34,19,31,34,16,16,17,18,20,21,37,41,45,48
"145",53,63,54,63,72,58,47,37,26,21,22,30,30,23,28,29,31,18,20,21,37,41,45,48
"146",34,35,39,41,16,16,16,15,16,19,25,34,33,23,28,29,31,18,20,21,37,41,45,48
"147",42,75,75,72,65,64,63,53,54,44,39,18,11,11,11,12,13,13,13,13,14,14,16,17
"148",21,23,25,30,33,34,31,32,29,22,20,28,26,26,22,21,21,22,22,21,21,25,31,39
"149",42,38,38,33,31,33,31,30,30,38,38,34,35,39,30,26,28,34,38,41,36,34,42,45
"150",44,46,47,47,54,67,53,23,19,19,16,13,12,12,12,13,12,12,12,12,12,16,23,27
"151",75,70,62,54,59,52,51,54,51,41,38,36,34,52,54,51,44,37,24,25,27,29,31,29
"152",19,18,18,19,21,22,19,17,14,13,11,10,10,9,9,9,9,9,9,9,10,12,13,13
"153",13,16,19,24,26,26,27,28,26,21,17,15,11,12,11,11,11,13,12,12,13,15,16,16
"154",18,25,31,28,31,38,42,47,51,53,41,31,28,25,22,17,15,14,14,15,16,17,18,21
"155",25,34,39,42,44,39,29,32,28,27,28,33,29,29,27,22,21,24,26,23,23,26,29,37
"156",43,50,66,51,32,32,33,31,31,29,27,37,46,55,49,46,43,42,39,34,34,36,35,38
"157",36,34,41,43,44,49,57,45,39,34,34,31,28,31,32,27,28,30,29,29,31,32,30,28
"158",25,27,35,41,44,50,58,50,39,35,35,30,31,30,27,25,22,19,18,17,17,20,19,15
"159",12,11,10,10,10,10,11,12,13,12,11,12,10,8,8,8,10,13,15,17,18,21,26,28
"160",31,35,46,52,50,46,52,71,83,62,44,33,26,21,19,21,19,19,19,20,19,22,25,29
"161",46,70,87,106,124,127,109,93,25,23,21,22,25,29,29,28,25,25,29,29,19,22,25,29
"162",25,24,24,24,27,27,25,28,35,29,29,35,45,43,40,38,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877
"163",42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,16,16,14,13,16,19,16,16,18,21,23,27,27
"164",23,22,24,28,38,32,32,36,56,78,85,79,35,17,12,12,11,15,16,15,17,18,16,16
"165",15,23,34,33,38,50,53,59,61,57,48,43,30,22,14,13,13,13,13,13,14,17,20,18
"166",20,20,23,27,30,29,28,28,28,28,20,16,13,16,16,15,15,20,24,28,33,44,46,42
"167",38,33,29,31,32,30,28,21,13,13,11,11,13,16,14,11,11,14,15,16,17,20,22,19
"168",19,19,19,20,28,35,41,59,96,61,49,52,54,43,41,45,39,32,22,17,17,20,24,36
"169",38,39,42,52,81,95,80,53,48,56,57,58,55,56,59,60,49,48,49,51,56,61,62,71
"170",76,86,79,67,40,36,35,31,27,29,22,27,36,47,55,56,53,42,36,23,23,29,35,38
"171",39,38,31,27,30,30,31,31,48,48,24,18,16,15,14,11,14,13,12,13,14,16,19,38
"172",23,31,38,37,34,36,36,35,36,45,32,21,25,30,31,36,44,51,54,48,51,53,55,57
"173",59,56,54,49,43,43,41,41,41,42,43,38,39,49,55,49,37,32,32,34,36,36,36,36
"174",38,44,49,50,47,46,41,40,39,29,25,24,21,18,20,21,22,19,17,17,20,21,18,20
"175",22,26,30,30,29,29,26,29,30,28,32,33,34,30,22,24,27,26,27,26,10,12,12,12
"176",13,13,15,17,18,20,19,23,16,11,10,7,7,8,7,7,8,8,8,9,9,9,8,10
"177",9,11,10,14,14,14,15,17,17,14,13,11,11,11,13,13,10,7,7,8,8,8,9,10
"178",9,10,10,17,21,24,27,42,54,51,24,15,13,14,14,14,14,14,16,17,21,22,23,31
"179",35,30,23,23,23,23,25,28,28,28,32,32,37,41,43,42,37,33,35,38,42,41,43,46
"180",51,54,59,66,76,80,76,75,70,48,43,42.5116376892877,36,39,44,42,43,46,35,38,42,41,43,46
"181",50,51,51,51,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,43,42,36,30,31,28,23,19,18,16,18,22,21
"182",19,22,22,19,22,25,22,22,21,19,16,16,21,23,28,29,31,28,15,12,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877
"183",42.5116376892877,42.5116376892877,42.5116376892877,25,11,12,11,15,19,15,11,13,13,14,16,15,15,13,13,12,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877
"184",42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,27,12,12,11,10,9,9,9,10,21,20,19,20,21,21
"185",27,41,42,42,44,43,42,45,48,57,35,22,23,18,18,20,19,21,22,22,34,37,39,37
"186",38,48,61,58,51,39,32,33,35,35,37,33,29,26,26,26,29,30,28,30,35,41,44,50
"187",69,76,43,43,39,36,38,41,48,59,61,54,49,53,53,49,43,27,20,20,22,22,20,19
"188",22,20,17,21,21,28,32,26,15,17,17,17,18,19,24,29,42.5116376892877,42.5116376892877,42.5116376892877,20,21,23,20,22
"189",22,22,28,37,40,39,37,32,27,29,26,21,25,24,24,24,27,32,30,29,32,35,34,34
"190",27,22,24,35,40,41,41,29,25,26,23,22,23,21,21,22,24,29,28,29,29,32,33,32
"191",36,36,40,44,41,43,54,62,50,41,39,33,31,38,40,34,29,29,26,24,22,20,21,24
"192",23,28,27,29,31,34,41,54,50,23,22,21,26,31,34,39,46,51,50,53,53,59,69,77
"193",71,46,46,64,64,62,71,63,46,31,25,23,22,22,22,23,25,25,24,21,22,24,24,25
"194",24,24,25,26,26,25,26,29,26,22,20,18,18,20,24,33,36,40,21,23,34,24,13,12
"195",13,14,15,13,14,14,15,15,12,11,10,10,7,7,7,8,9,10,10,10,11,11,12,12
"196",11,11,13,16,18,19,21,16,14,15,13,16,16,11,10,9,9,8,8,8,8,8,7,12
"197",8,8,7,7,7,8,8,8,8,8,9,10,11,14,22,19,19,20,20,20,22,25,30,31
"198",32,30,45,49,49,51,45,55,61,69,53,29,23,20,31,52,51,57,53,51,53,51,44,43
"199",50,47,44,41,43,44,42,59,63,55,61,66,54,51,55,34,28,30,34,25,41,40,41,35
"200",31,29,30,38,41,41,49,63,68,67,43,35,29,24,19,15,13,14,21,29,34,36,40,55
"201",62,61,52,54,49,46,39,33,23,22,25,22,19,18,21,25,28,44,43,45,35,36,40,55
"202",26,27,29,34,39,39,36,32,31,33,28,18,18,19,21,21,21,21,21,22,26,30,32,35
"203",41,33,34,39,36,33,30,24,24,20,18,17,16,15,14,13,14,15,16,15,15,16,12,13
"204",10,10,10,11,11,11,11,13,13,9,7,7,7,7,7,8,7,11,11,9,11,12,12,13
"205",12,8,10,12,14,16,17,19,22,24,31,38,38,33,32,31,31,31,30,32,33,31,31,29
"206",26,29,29,26,21,21,22,23,22,23,26,29,33,45,45,44,47,45,42,46,53,63,56,38
"207",39,38,36,36,44,47,38,35,34,33,25,18,21,25,25,19,24,26,27,25,28,13,12,11
"208",13,14,11,11,11,12,12,11,10,8,10,11,13,16,18,18,19,20,25,29,39,36,29,27
"209",21,14,14,14,11,8,7,9,13,33,34,31,42.5116376892877,75,42.5116376892877,42.5116376892877,57,23,21,32,40,43,45,46
"210",67,73,59,40,111,91,57,33,31,24,24,30,48,41,37,48,72,69,41,32,40,43,45,46
"211",23,9,11,42.5116376892877,18,26,32,43,78,87,63,67,66,63,72,70,67,68,65,64,63,43,45,46
"212",64,55,54,54,54,77,78,64,66,56,39,33,30,32,33,33,35,38,41,45,50,52,53,56
"213",75,77,66,23,10,17,16,12,6,5,20,15,9,10,11,14,18,25,18,17,19,27,28,42.5116376892877
"214",42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,42.5116376892877,28,29,27,27,23,6,4,4,5,7,9,16,17
"215",17,17,16,13,11,12,16,18,28,30,26,28,29,27,27,23,6,4,4,5,7,9,16,17
"216",30,30,28,29,31,35,28,30,27,23,22,20,16,12,13,15,13,12,15,20,25,27,29,30
"217",30,37,84,134,133,97,83,80,77,76,66,45,40,56,67,66,69,68,15,20,25,27,29,30
"218",69,72,71,84,95,101,91,75,79,63,44,40,35,30,35,42,45,52,47,47,49,50,52,47
"219",33,21,20,32,39,38,44,49,43,42,34,27,27,30,30,26,25,29,18,15,21,27,30,32
"220",32,40,31,18,19,20,26,25,22,21,22,17,10,3,2,3,4,4,5,5,6,6,6,8
"221",7,7,6,6,8,8,9,12,16,12,7,4,3,3,3,4,4,5,5,8,9,7,8,12
"222",11,9,15,25,26,25,22,22,18,22,36,35,20,19,21,14,17,17,18,26,39,60,58,58
"223",72,70,66,68,76,64,48,36,28,22,35,55,58,53,49,47,40,33,28,28,27,29,41,52
"224",51,45,37,25,19,21,24,24,26,31,35,41,47,50,39,28,30,41,45,38,34,30,32,48
"225",55,47,40,35,32,33,35,36,39,42,44,50,55,59,52,47,47,41,43,56,64,59,53,48
"226",50,77,98,95,89,83,64,86,84,76,70,63,70,60,45,45,40,31,28,27,29,31,35,39
"227",43,51,57,58,58,61,61,66,79,61,8,42.5116376892877,1,42.5116376892877,42.5116376892877,1,42.5116376892877,42.5116376892877,1,1,2,2,3,4
"228",3,3,5,9,12,16,15,14,12,10,8,6,3,5,6,3,2,3,6,11,14,13,13,14
"229",13,13,14,14,16,24,29,40,48,31,13,6,4,4,4,4,4,7,9,11,11,14,16,20
"230",8,2,7,17,18,11,12,18,26,37,36,32,34,34,26,29,29,35,38,41,43,40,38,52
"231",67,57,64,67,50,38,35,34,33,34,30,29,32,42,24,14,10,16,19,14,11,9,10,12
"232",9,9,9,9,10,10,10,12,12,11,9,9,7,8,8,8,7,7,8,9,8,11,12,11
"233",11,11,10,10,10,10,13,12,12,7,6,5,5,4,4,5,5,6,6,11,13,12,16,18
"234",14,13,15,19,16,15,14,14,30,32,19,14,8,6,5,7,9,8,10,13,16,18,20,22
"235",21,20,18,17,17,17,20,21,16,6,5,7,6,6,6,6,7,7,9,11,13,14,19,22
"236",20,22,16,16,15,22,25,22,20,21,18,15,11,11,9,13,14,15,17,22,27,30,38,38
"237",42,53,62,55,46,44,41,42,40,40,33,30,31,28,25,27,28,27,24,25,30,32,35,35
"238",38,42,53,55,16,3,2,3,2,2,3,4,4,5,3,2,2,1,2,2,3,3,3,35
"239",3,4,4,5,10,12,42.5116376892877,42.5116376892877,42.5116376892877,12,8,4,7,8,4,2,1,1,2,2,4,7,10,13
"240",9,16,19,15,12,11,13,16,18,14,9,5,4,1,1,3,3,3,5,6,7,9,15,17
"241",14,13,17,18,17,18,16,18,18,14,10,8,3,3,5,5,4,5,9,11,12,11,10,12
"242",13,17,18,19,23,29,30,31,32,21,15,10,7,6,5,5,4,4,5,6,7,8,9,8
"243",7,6,5,5,6,6,6,7,8,10,9,7,6,7,7,9,11,11,10,9,8,7,5,5
"244",4,4,3,3,3,3,3,5,4,3,3,3,3,3,3,3,3,2,3,3,2,4,6,3
"245",2,2,3,3,4,5,4,4,5,6,5,6,6,5,8,8,11,15,19,9,13,18,13,8
"246",9,12,12,12,11,13,13,16,18,17,26,22,21,24,32,30,27,28,27,34,41,34,24,26
"247",22,19,19,19,18,20,23,20,19,20,19,17,17,20,24,21,15,10,9,9,10,13,12,12
"248",10,10,11,10,14,23,31,29,25,28,18,15,16,18,20,18,21,24,30,38,37,39,39,42
"249",43,42,40,45,43,41,43,42,44,54,49,28,27,31,26,30,30,23,18,22,22,38,35,35
"250",42,46,45,44,44,41,38,39,57,62,47,39,32,26,20,17,14,16,17,19,18,19,26,35
"251",47,59,64,63,54,47,38,35,35,33,34,39,43,21,12,25,45,9,8,6,9,17,19,18
"252",17,15,16,18,20,18,22,23,26,32,48,42,23,20,24,25,27,21,19,23,30,38,42,40
"253",27,25,25,18,15,23,35,42,46,48,52,56,52,52,46,40,41,43,43,15,14,18,27,34
