"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"61",57,69,67,64,72,62,53,43,45,47,53,62,49,45,58,59,62,68,68,79,93,113,128,103
"62",70,65,69,71,76,89,99,106,131,140,168,243,261,172,90,19,11,14,18,27,38,52,54,50
"63",47,55,83,83,102,99,64,77,102,128,106,115,163,144,138,127,125,119,103,115,138,154,135,148
"64",135,153,117,152,172,167,150,152,187,236,230,176,111,79,75,75,77,72,55,64,69,67,61,55
"65",56,75,106,118,134,189,126,75,57,49,53,69,74,82,106,119,107,66,59,57,133,154,157,129
"66",132,146,154,155,142,138,128,140,154,179,141,125,88,57,64,50,37,37,37,45,73,50,41,44
"67",45,46,59,57,54,53,57,69,95,39,27,20,17,17,15,20,27,27,36,55,45,25,19,44
"68",17,15,11,10,10,12,15,23,26,17,15,14,14,12,10,12,15,17,23,27,27,23,21,44
"69",17,11,12,8,9,9,14,23,25,22,16,16,15,14,12,12,12,18,22,22,26,29,35,42
"70",36,27,13,8,8,14,14,18,16,15,10,12,15,14,13,12,13,18,18,19,29,44,47,42
"71",50,65,70,54,40,34,29,19,57,50,47,28,17,21,26,23,27,34,36,48,59,79,74,85
"72",66,65,64,65,61,56,61,52,54,46,45,45,50,42,38,36,30,39,62,55,53,52,51,85
"73",49,50,27,11,9,13,18,23,28,27,24,25,28,26,22,28,49,52,87,92,96,97,51,85
"74",73,88,109,135,131,102,105,111,92,97,56,42,50,31,32,27,30,41,65,99,111,126,51,85
"75",152,156,157,165,147,100,128,135,143,113,101,114,116,118,115,100,114,105,104,111,120,105,97,88
"76",76,69,59,54,54,57,60,75,96,134,175,204,191,196,209,203,172,178,153,146,155,175,142,105
"77",102,76,54,40,31,28,30,34,37,32,27,30,33,33,41,44,38,43,50,60,61,56,54,105
"78",55,58,60,60,75,86,97,113,131,127,51,38,24,11,11,10,10,15,21,26,48,84,87,105
"79",73,53,35,23,19,21,22,24,29,34,39,35,34,42,38,52,51,45,51,60,70,90,121,135
"80",136,162,168,156,113,120,139,135,154,188,133,60,45,49,60,48,58,68,62,60,98,142,212,325
"81",329,269,230,194,186,165,174,198,185,182,143,76,64,44,42,37,44,80,98,107,118,109,124,137
"82",128,70,36,39,44,38,32,29,36,47,54,40,34,31,29,26,19,29,33,39,44,39,23,26
"83",36,43,49,51,43,48,46,41,43,50,58,75,29,20,20,21,19,18,18,23,39,52,46,56
"84",59,47,40,40,40,60,42,43,57,67,80,57,47,33,30,28,29,27,23,29,45,45,49,59
"85",76,86,89,106,88,103,141,161,146,109,63,41,35,30,26,31,29,28,33,58,76,94,180,178
"86",188,183,165,137,91,80,133,127,108,66,72,116,101,74,75,56,74,67,67,104,125,165,158,151
"87",174,179,139,85,98,170,218,252,251,275,184,112,87,79,61,38,34,39,39,39,60,58,41,54
"88",56,58,49,39,42,30,36,43,70,66,71,86,110,110,102,98,98,104,96,85,88,94,96,94
"89",101,100,110,38,6,5,6,14,11,12,14,15,21,9,13,15,14,11,14,15,19,31,22,19
"90",20,31,53,56,60,138,105,95,133,54,29,16,21,17,15,16,18,25,40,60,85,73,37,40
"91",50,33,28,28,43,70,79,94,105,107,121,108,108,123,126,140,165,174,176,107,99,88,72,40
"92",47,35,32,29,24,28,30,41,59,60,57,69,123,122,116,102,91,95,70,117,111,44,23,22
"93",20,21,20,17,18,18,21,26,26,23,25,10,5,4,6,5,5,7,10,17,40,81,68,30
"94",16,15,14,15,22,41,32,31,30,37,36,34,28,22,14,12,15,17,17,19,27,30,26,28
"95",27,26,32,31,23,15,14,22,29,47,50,55,48,36,37,25,21,24,31,43,58,48,53,64
"96",57,65,75,85,79,48,32,24,27,19,19,12,9,9,8,7,6,7,8,12,34,104,115,162
"97",127,67,70,54,58,64,80,77,89,71,51,75,90,98,97,83,71,61,50,45,33,27,25,24
"98",24,28,33,35,38,44,57,67,66,53,23,8,10,10,10,12,13,13,15,15,23,46,55,59
"99",41,50,73,106,71,33,29,41,71,95,45,17,12,11,12,17,24,26,35,39,28,83,105,69
"100",44,45,29,15,14,16,17,18,27,25,15,17,18,16,13,11,11,12,15,20,24,28,23,18
"101",16,19,19,24,27,30,28,57,60,46,40,21,9,11,14,20,34,24,19,19,22,23,29,37
"102",56,43,39,48,41,55,124,120,133,135,68,34,25,21,18,15,20,23,31,57,72,59,62,56
"103",44,38,17,19,26,28,34,37,41,49,61,66,78,82,74,68,73,77,67,72,117,87,64,61
"104",62,63,74,86,86,84,91,88,84,62,49,35,23,37,70,100,135,175,184,180,170,151,162,192
"105",220,200,195,190,196,107,68,48,40,59,55,37,35,43,45,49,50,50,47,45,55,73,93,121
"106",162,109,92,83,89,81,77,71,48,54.836177000971,32,23,26,30,32,39,54.836177000971,36,38,45,44,54.836177000971,45,48
"107",53,55,54,55,70,59,57,54.836177000971,55,55,47,47,46,39,33,36,47,52,52,60,84,96,63,46
"108",47,51,60,54,41,43,39,34,33,36,36,36,21,14,29,31,21,18,19,25,55,63,62,64
"109",54,53,56,60,65,63,65,68,67,57,58,51,54,32,29,26,15,23,36,43,45,43,44,64
"110",50,56,69,79,81,65,67,59,47,44,37,42,34,26,16,14,15,23,33,34,19,10,10,13
"111",21,24,23,26,28,29,31,32,32,35,38,48,58,66,65,62,55,49,38,31,22,28,28,13
"112",29,33,40,39,38,39,37,37,40,46,58,52,60,75,88,86,102,99,108,111,105,105,45,152
"113",220,146,10,8,10,22,20,17,28,10,11,13,14,11,19,15,12,16,26,29,32,36,46,152
"114",39,39,36,23,20,19,20,19,20,15,9,7,7,8,11,11,10,13,18,19,23,42,80,77
"115",65,39,49,70,71,51,76,70,59,36,18,16,14,18,21,27,28,29,27,22,24,23,26,35
"116",48,54,53,73,85,114,64,31,27,23,24,28,31,31,34,36,39,44,58,54,36,34,34,38
"117",40,36,39,48,68,73,57,59,50,58,39,55,47,43,44,44,39,32,32,42,48,57,61,56
"118",62,61,48,54,48,53,48,55,42,23,26,21,20,23,31,38,31,32,28,29,32,34,61,56
"119",26,24,23,23,22,19,28,27,28,26,18,18,20,19,18,18,15,15,16,18,29,31,32,33
"120",34,30,27,54,66,75,114,131,92,61,45,34,28,25,31,30,54,55,63,73,110,90,82,77
"121",82,86,134,81,62,67,67,66,82,95,111,112,99,76,73,65,59,56,57,66,85,108,105,106
"122",100,87,79,79,117,122,110,98,94,93,91,97,90,79,77,68,68,72,77,83,84,89,87,106
"123",81,73,65,57,56,57,52,56,55,43,37,33,32,48,74,58,50,32,22,26,28,31,40,37
"124",30,28,20,17,12,9,8,7,8,9,10,9,8,9,8,5,5,5,6,5,3,3,4,3
"125",3,2,3,3,7,6,6,8,9,13,14,15,12,12,12,12,14,18,19,28,65,82,81,84
"126",68,53,61,46,38,52,55,43,28,11,8,9,28,15,17,15,20,20,20,18,22,20,25,84
"127",23,25,32,40,47,55,50,53,51,37,23,14,14,23,29,38,48,90,101,96,77,67,51,30
"128",25,22,19,18,15,18,29,70,16,15,16,17,19,16,12,11,10,11,13,54.836177000971,36,80,123,54.836177000971
"129",54.836177000971,81,65,58,41,33,37,47,40,31,36,34,36,29,33,35,38,43,33,28,32,43,34,24
"130",24,24,25,30,44,70,98,112,116,109,90,87,63,39,29,26,22,25,29,39,57,66,71,86
"131",101,112,135,136,149,175,176,165,156,139,116,40,18,14,11,12,12,11,12,13,17,24,42,62
"132",95,101,58,69,77,66,62,52,51,39,36,38,51,49,51,51,50,55,58,47,54,48,31,26
"133",28,32,38,56,57,66,69,74,80,104,120,122,61,21,27,25,19,20,23,23,20,18,19,27
"134",34,40,46,49,49,54,67,81,85,66,47,36,29,23,15,9,10,13,13,14,16,15,20,23
"135",20,23,20,26,33,33,31,18,14,14,16,17,18,17,16,16,22,33,44,65,73,67,50,50
"136",55,44,40,20,16,54.836177000971,14,15,20,31,44,56,68,54.836177000971,52,48,54.836177000971,30,18,27,47,54,59,70
"137",77,79,79,69,78,86,82,87,80,71,77,54.836177000971,36,32,26,26,32,54.836177000971,41,45,43,42,40,45
"138",31,30,37,40,41,39,41,35,33,46,52,54,54.836177000971,53,35,29,28,27,27,24,34,40,31,46
"139",69,48,57,54,46,40,42,45,40,43,56,60,56,48,35,33,37,52,43,39,47,52,49,46
"140",43,35,28,42,34,37,38,42,51,51,55,49,54,48,45,112,71,75,83,54,54,53,50,46
"141",38,26,30,30,28,28,36,47,50,47,50,43,36,22,19,19,19,19,21,24,28,32,39,50
"142",52,41,41,48,63,89,77,72,91,80,44,33,27,33,38,44,54,51,65,63,66,89,111,114
"143",45,17,12,24,29,27,25,25,24,21,19,18,20,22,29,23,31,30,28,30,66,89,111,114
"144",31,32,35,53,68,94,116,81,56,41,33,23,22,22,29,23,31,30,28,30,66,89,111,114
"145",82,94,94,86,69,65,54,38,27,20,27,39,33,22,26,29,32,30,28,30,66,89,111,114
"146",36,35,32,35,10,13,12,12,15,18,22,34,47,22,26,29,32,30,28,30,66,89,111,114
"147",41,69,84,87,82,86,78,62,53,53,53,12,4,4,4,5,5,5,6,7,16,31,36,29
"148",45,45,26,26,28,35,29,20,22,18,24,31,27,22,17,16,18,17,16,16,19,29,45,48
"149",37,23,20,18,22,20,22,26,33,46,49,44,52,39,23,23,30,35,45,38,31,44,47,33
"150",37,47,52,56,81,89,63,13,10,9,7,6,5,20,7,9,9,8,9,10,20,28,27,24
"151",81,73,65,57,56,57,52,56,55,43,37,33,32,48,74,58,50,32,22,26,28,31,40,37
"152",14,11,28,17,11,38,15,18,20,16,16,14,15,16,15,12,10,11,11,13,18,28,46,79
"153",62,86,63,42,42,56,88,88,80,49,68,37,20,15,16,13,14,15,15,16,30,32,46,62
"154",60,69,60,49,35,36,53,57,72,66,53,40,36,34,20,15,14,14,16,18,19,21,54.836177000971,54.836177000971
"155",54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,73,47,40,41,42,45,32,33,37,54.836177000971,34,35,38,37,35,40,44,59,68
"156",70,83,94,49,29,26,25,30,30,27,31,48,59,61,50,49,49,45,35,29,28,35,34,25
"157",20,29,31,33,39,54,46,42,37,31,37,43,40,33,30,38,31,24,23,22,25,23,22,21
"158",24,29,35,34,50,55,45,41,38,42,33,29,23,31,27,15,11,10,12,17,15,18,16,12
"159",6,4,4,5,5,7,8,12,15,17,16,17,18,13,11,10,20,31,32,30,27,28,30,34
"160",41,42,45,49,52,50,68,97,88,61,32,42,42,26,19,15,13,13,13,15,18,21,32,87
"161",80,88,68,69,72,91,80,46,39,40,35,32,30,31,35,32,30,26,22,18,18,21,32,87
"162",18,19,21,24,30,33,33,37,37,34,36,41,37,29,27,32,27,26,26,29,33,43,47,48
"163",49,40,34,27,26,25,21,12,10,10,15,16,17,13,12,16,19,19,20,24,31,33,43,42
"164",42,38,31,25,18,17,15,16,23,33,34,27,15,9,11,12,12,17,29,25,23,31,37,44
"165",43,57,53,58,62,63,62,60,56,65,74,68,58,15,10,9,8,8,9,10,19,37,40,41
"166",38,46,35,33,39,81,89,88,70,66,53,38,17,10,15,12,21,27,33,35,35,34,40,49
"167",49,39,36,31,32,31,34,26,18,12,12,16,17,21,24,21,10,14,25,22,19,27,33,38
"168",38,50,56,62,60,56,50,58,69,63,59,53,39,44,31,27,20,11,9,9,12,11,14,19
"169",26,39,64,76,102,96,67,52,45,42,49,49,48,52,52,48,42,43,49,48,50,54,67,79
"170",85,82,73,62,41,38,26,22,35,27,27,34,41,46,46,42,53,50,33,23,28,36,41,45
"171",41,37,27,27,30,26,24,41,58,56,38,24,17,15,10,7,9,8,10,15,19,20,28,45
"172",34,44,42,33,36,35,37,36,32,33,36,28,26,28,35,38,48,53,55,56,56,60,66,63
"173",59,52,50,42,40,39,39,35,36,38,43,46,50,57,58,49,42,35,36,38,37,34,34,36
"174",36,36,45,45,53,55,47,37,35,33,24,15,12,15,20,21,24,24,27,23,17,19,21,21
"175",19,20,22,26,27,26,28,36,37,29,31,27,26,12,18,23,22,26,32,35,42,9,7,6
"176",8,9,18,24,26,18,17,27,21,13,7,4,4,4,4,4,5,6,6,8,9,7,11,9
"177",9,9,9,9,9,10,12,7,8,7,9,12,11,10,10,11,9,7,6,8,11,15,17,44
"178",67,60,48,46,46,45,38,37,43,49,46,30,12,8,10,12,8,9,10,15,30,30,33,21
"179",20,22,24,26,32,40,38,32,31,32,33,39,45,47,48,48,44,42,35,35,39,44,54,67
"180",76,78,78,83,91,91,87,75,59,45,40,54.836177000971,25,26,28,30,37,37,35,35,39,44,54,67
"181",36,47,50,46,38,34,37,36,34,36,39,38,33,28,22,18,14,11,10,9,9,11,16,19
"182",18,20,21,24,26,28,24,22,23,23,18,19,31,26,30,35,38,30,17,15,13,13,17,18
"183",20,24,32,24,17,15,14,16,21,15,23,19,17,24,26,27,13,9,8,9,8,9,11,12
"184",15,19,20,17,18,20,28,25,17,14,10,6,6,5,4,4,4,5,6,8,12,14,11,11
"185",13,18,27,44,49,45,33,31,30,30,23,22,18,14,10,12,11,18,31,32,38,25,24,24
"186",23,28,38,52,55,48,49,58,66,62,54,39,30,27,28,25,20,20,34,51,53,50,38,30
"187",29,31,40,48,54,46,40,40,44,49,63,64,57,54,61,62,55,51,49,44,34,36,38,37
"188",12,8,8,9,15,18,15,16,18,18,15,17,23,33,33,29,28,19,18,20,18,17,18,17
"189",16,22,31,40,31,22,22,23,25,22,23,29,32,29,28,30,34,32,30,30,29,29,27,15
"190",14,15,16,20,26,33,30,21,23,19,16,15,18,19,24,27,27,27,26,25,24,24,26,29
"191",30,31,27,31,43,46,42,37,42,48,39,33,37,28,19,21,19,20,13,13,15,20,23,19
"192",20,20,17,20,25,32,31,28,23,17,20,22,24,30,37,47,47,48,53,52,52,55,60,52
"193",26,21,22,31,40,47,43,37,33,26,24,23,24,21,21,22,21,21,20,23,24,20,21,19
"194",17,19,20,21,22,22,22,21,18,16,16,16,23,46,69,99,106,117,58,53,40,25,17,15
"195",15,14,14,15,15,15,17,14,15,17,16,17,12,15,10,7,8,10,12,13,17,11,14,16
"196",16,20,27,32,39,38,38,39,41,34,31,25,21,10,5,4,3,2,2,3,4,5,9,16
"197",5,6,14,13,9,11,12,18,23,28,34,32,27,26,28,21,19,28,32,31,37,44,53,67
"198",64,62,66,94,111,95,92,86,95,67,33,13,9,9,19,19,62,90,91,83,84,94,97,100
"199",99,105,102,97,88,83,75,68,80,104,76,70,54,38,33,27,27,22,17,17,16,20,28,45
"200",41,46,50,53,53,52,52,58,57,50,34,32,21,11,9,9,16,36,38,37,39,33,36,37
"201",35,45,52,61,46,43,39,34,30,30,19,15,15,18,15,17,27,29,38,43,82,33,36,37
"202",107,107,98,70,54,36,56,87,45,18,13,15,18,24,25,25,28,24,25,29,33,35,33,27
"203",24,27,25,34,41,30,34,44,37,27,34,34,28,26,25,19,25,35,30,25,24,26,14,21
"204",20,20,17,15,16,13,14,13,12,7,6,8,8,10,11,13,10,9,13,13,12,14,14,21
"205",7,4,8,12,18,29,37,41,38,45,52,59,59,56,44,50,39,30,31,32,33,32,29,29
"206",27,26,27,27,24,23,23,27,27,28,33,50,57,50,54,56,64,70,73,73,72,73,70,45
"207",38,36,40,40,38,31,31,30,29,28,10,14,16,17,20,25,27,32,34,32,36,15,13,7
"208",6,9,4,3,5,6,9,13,8,9,14,22,24,26,18,31,36,33,30,31,37,42,46,43
"209",39,29,26,24,18,17,18,19,23,38,40,39,43,36,35,22,16,21,31,39,46,49,63,67
"210",77,74,59,47,65,54,47,40,31,25,30,37,26,38,48,75,94,94,30,32,46,49,63,67
"211",35,16,18,54.836177000971,32,31,35,46,54,57,63,63,63,60,56,58,55,56,62,64,67,49,63,67
"212",62,43,40,43,42,38,40,45,42,38,39,42,38,40,36,39,41,39,42,46,50,65,72,66
"213",60,51,55,36,24,25,12,18,18,15,24,18,15,20,47,27,32,21,27,34,49,38,33,28
"214",23,24,24,22,20,19,18,16,17,21,23,28,34,46,44,48,22,13,13,13,14,17,19,21
"215",22,25,29,28,25,21,25,27,55,39,28,28,34,46,44,48,22,13,13,13,14,17,19,21
"216",37,41,42,43,41,42,43,42,57,63,56,50,45,38,25,26,30,42,55,40,40,41,37,41
"217",54,55,79,99,82,72,79,69,63,54,43,42,45,55,67,77,68,55,55,40,40,41,37,41
"218",47,47,41,42,36,30,31,43,30,22,30,36,40,43,41,38,69,77,91,80,64,44,45,30
"219",21,19,17,19,26,43,52,48,42,33,29,28,29,34,37,36,28,17,20,25,29,30,28,28
"220",26,28,18,9,12,17,21,20,23,25,22,15,9,7,7,8,7,9,9,10,11,10,12,12
"221",13,15,15,17,16,14,14,15,18,18,14,11,16,10,10,10,9,9,12,15,17,15,14,11
"222",16,24,32,40,62,58,49,56,51,48,38,21,21,19,17,20,17,16,24,40,46,40,32,32
"223",34,39,51,50,48,41,36,33,28,31,50,56,54,51,51,42,37,29,27,30,27,26,32,38
"224",31,25,21,19,19,22,27,29,30,32,38,45,48,44,37,32,40,45,44,43,39,33,42,47
"225",43,41,34,30,29,31,32,34,38,39,44,53,60,57,50,45,48,51,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,47
"226",54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,45,31,28,37,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971
"227",54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,9,8,8,7,7,8,7,7,9,13,14,14,15
"228",23,34,30,20,24,29,31,44,53,59,65,68,49,42,38,29,28,22,8,7,11,15,17,15
"229",17,25,26,33,32,40,32,40,48,48,30,10,13,14,18,24,28,28,27,30,32,46,46,46
"230",32,11,11,13,14,16,19,24,29,39,47,55,55,46,53,52,34,23,26,31,44,74,101,118
"231",99,67,54,54,49,59,57,63,62,70,70,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971
"232",54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,21,13,10,8,10,11,10,9,9,11,14,31,18,16
"233",15,15,15,14,16,18,19,18,19,15,10,9,9,9,9,9,8,8,8,14,19,23,26,28
"234",31,34,46,38,28,28,31,28,41,31,19,10,8,8,6,8,11,9,15,26,34,21,24,22
"235",16,16,16,15,19,21,23,16,12,8,9,7,7,6,5,7,10,10,13,18,21,25,34,22
"236",36,30,28,38,37,43,82,85,70,89,87,78,26,8,10,12,9,9,11,13,14,16,15,16
"237",31,34,38,25,28,32,33,34,36,32,34,34,30,30,31,32,34,30,30,41,45,37,34,38
"238",43,41,41,47,34,5,5,3,4,5,9,7,8,8,6,4,4,4,5,9,11,8,7,38
"239",8,15,28,25,30,42,48,65,130,132,102,55,66,30,4,2,3,4,3,4,12,20,18,23
"240",25,49,64,70,70,71,66,61,70,60,40,21,9,4,2,3,3,3,6,8,14,17,22,22
"241",25,14,15,33,40,55,64,81,63,43,52,15,5,3,3,1,2,4,6,11,15,15,16,16
"242",17,21,21,18,21,23,25,27,26,18,11,9,7,7,7,6,5,4,5,7,10,12,13,12
"243",9,6,5,5,6,4,5,7,9,11,11,8,8,5,7,9,11,19,17,17,14,9,5,4
"244",4,4,2,2,1,1,1,1,1,1,2,2,4,4,2,3,3,3,5,8,9,12,14,15
"245",10,10,9,5,7,7,6,7,10,16,10,15,21,17,26,29,31,26,25,26,32,41,32,20
"246",9,6,4,7,9,11,13,20,21,19,10,19,28,41,37,33,33,34,40,41,52,39,33,31
"247",28,30,38,43,53,39,19,16,13,25,35,37,36,27,16,41,22,16,17,25,31,39,36,23
"248",18,17,24,29,29,23,21,19,19,15,17,16,21,25,30,26,34,42,48,54,64,83,109,82
"249",69,62,57,48,46,45,32,25,39,44,38,39,31,31,37,34,25,19,20,22,26,34,40,38
"250",48,44,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,54.836177000971,30,25,13,13,20,12,10,13,16,18,17,21
"251",30,35,40,36,43,44,44,55,54,45,40,34,32,35,25,36,16,15,17,19,16,15,16,16
"252",18,19,20,28,23,25,30,33,32,32,40,37,32,31,28,23,25,23,23,28,39,50,51,50
"253",47,44,39,40,39,35,36,34,55,65,66,58,46,47,60,69,68,73,15,18,23,21,20,22
"254",19,20,27,30,29,32,32,36,47,47,44,30,26,31,34,37,41,39,33,28,21,21,21,25
"255",27,35,46,47,49,55,59,72,73,88,100,127,109,82,64,33,21,16,13,17,28,34,32,30
"256",28,27,27,30,34,36,34,40,58,57,45,33,24,31,60,80,76,61,54,61,63,63,63,70
"257",65,69,62,31,30,46,51,53,49,52,47,45,26,19,40,88,74,40,32,44,45,75,69,57
"258",59,58,52,50,44,41,42,47,59,67,76,56,44,47,51,64,69,63,61,62,59,66,68,57
"259",51,42,39,43,46,45,47,48,48,51,51,50,52,59,65,64,67,69,76,84,84,76,66,63
"260",62,60,61,67,72,84,92,102,106,116,81,20,5,2,2,2,2,2,2,5,4,3,3,3
"261",4,4,8,13,11,13,14,17,15,11,7,5,4,5,4,6,7,7,7,11,13,15,20,24
"262",24,28,19,16,17,15,17,20,19,14,8,7,54.836177000971,21,26,26,32,54.836177000971,41,45,43,42,40,45
