"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"41",72,75,53,47,44,43,38,37,49,75,32,18,18,17,16,17,20,25,32,44,66,42,40,26
"42",16,12,16,17,19,20,27,31,46,108,131,48,25,24,23,24,25,30,42,46,29,24,23,19
"43",14,15,17,18,11,14,27,37,80,179,214,77,61,87,97,72,79,88,106,113,100,68,58,69
"44",69,54,51,45,37,31,19,13,13,18,24,30,25,17,19,19,20,20,16,21,14,13,13,15
"45",13,10,9,10,11,13,11,11,17,18,18,15,12,9,9,10,8,10,13,30,81,98,76,79
"46",68,64,65,67,63,59,57,76,103,71,35,29,25,16,15,17,8,11,12,14,14,20,25,28
"47",30,33,34,29,37,34,33,39,45,52,49,24,10,8,11,8,7,6,8,18,21,25,16,12
"48",11,9,12,27,28,29,36,32,32,37,36,35,32,16,11,9,11,10,18,28,30,40,30,23
"49",21,23,25,29,30,36,45,57,53,59,91,75,37,16,13,11,6,6,9,14,17,16,19,19
"50",24,25,16,9,12,15,25,37,94,57,37,22,13,14,15,9,14,13,17,15,17,13,18,17
"51",17,13,13,13,14,33,45,81,48,24,16,11,11,10,11,12,13,16,20,28,43,14,16,13
"52",11,7,10,6,11,9,15,10,17,27,27,28,21,18,25,20,17,20,36,84,108,130,118,75
"53",38,22,16,18,19,19,24,29,34,36,36,35,45,55,84,94,78,39,30,37,47,51,55,50
"54",50,43,50,57,61,72,73,76,70,49,52,39,16,15,10,8,9,10,13,19,25,40,92,106
"55",80,48,46,38,60,70,51,49,71,115,133,68,52,25,31,32,36,42,63,52,57,51.7877786952931,51.7877786952931,51.7877786952931
"56",51.7877786952931,51.7877786952931,51.7877786952931,51.7877786952931,51.7877786952931,51.7877786952931,51.7877786952931,51.7877786952931,51.7877786952931,44,14,14,20,20,18,22,23,29,65,97,108,67,50,51.7877786952931
"57",57,75,81,89,93,106,117,142,191,192,79,73,46,31,27,33,27,23,30,40,51,62,70,68
"58",102,82,69,75,83,104,90,88,78,72,48,36,30,28,26,26,27,27,29,34,41,43,46,46
"59",54,64,78,94,99,111,137,209,252,203,123,40,37,18,12,13,16,26,27,33,25,23,24,46
"60",30,43,44,34,21,18,19,19,29,38,37,33,27,27,22,19,24,25,28,29,44,56,92,46
"61",82,50,47,47,46,35,35,33,34,37,42,47,36,36,44,47,48,55,69,76,78,97,116,118
"62",96,54,49,55,65,71,90,98,134,147,145,173,210,150,88,24,9,11,18,25,59,63,64,57
"63",56,56,58,61,81,82,83,76,80,78,123,146,124,110,102,101,99,91,104,122,109,98,96,117
"64",114,114,140,166,170,192,202,184,192,217,204,119,91,63,64,63,64,58,59,71,74,70,55,51
"65",60,70,73,87,104,177,120,69,49,44,45,55,72,78,95,121,107,75,67,163,179,147,140,136
"66",129,146,151,141,125,118,114,122,162,201,145,130,104,69,45,37,33,34,60,53,96,80,93,53
"67",44,64,55,39,38,40,46,51,70,48,28,22,14,15,15,17,18,19,66,67,73,21,10,53
"68",10,9,7,7,7,8,8,9,10,11,11,11,12,11,9,10,12,14,17,20,20,19,16,53
"69",13,10,10,7,7,8,9,12,15,17,15,15,16,14,10,9,9,11,13,15,18,26,45,52
"70",48,27,14,10,8,10,10,9,11,13,12,12,13,13,11,9,9,10,10,16,30,38,44,52
"71",51,63,68,51,36,41,55,73,114,46,31,27,17,17,18,18,20,24,30,44,95,136,78,66
"72",58,47,69,62,61,58,45,81,59,33,34,40,38,35,29,31,28,33,45,53,55,68,47,66
"73",42,44,40,11,10,10,14,17,23,25,18,19,21,21,22,20,29,39,93,178,148,104,47,66
"74",86,102,122,111,108,103,125,84,71,81,52,30,31,28,26,24,25,38,56,91,95,121,47,66
"75",145,148,158,166,91,74,83,86,126,120,96,103,109,111,121,109,113,101,106,113,107,95,89,82
"76",74,69,61,56,55,55,63,76,110,141,169,212,196,182,190,181,153,143,131,112,139,157,123,100
"77",95,68,46,39,32,27,30,35,41,34,24,25,26,28,35,35,31,40,57,54,49,48,47,100
"78",42,45,50,51,58,67,73,88,114,125,70,30,26,11,8,8,9,12,16,20,33,65,73,100
"79",69,52,41,22,16,15,19,25,30,39,38,31,32,39,31,35,39,36,41,51,68,89,102,116
"80",120,144,144,127,122,121,106,136,183,199,167,90,55,44,55,56,50,67,66,71,209,298,275,249
"81",175,184,249,186,150,132,142,147,155,207,123,60,59,47,31,31,42,76,91,98,117,108,99,106
"82",118,71,36,36,41,35,30,27,31,40,34,32,26,24,24,22,18,23,28,28,26,31,29,23
"83",27,36,45,49,44,39,39,40,42,44,44,44,27,13,12,14,13,15,15,16,23,33,36,37
"84",46,49,54,52,71,53,112,51.7877786952931,144,46,56,51,35,26,22,20,19,17,16,20,32,33,42,54
"85",64,73,80,97,109,164,117,200,225,145,87,37,22,23,21,24,25,24,24,32,40,228,235,202
"86",209,174,159,118,105,120,92,140,107,82,61,56,71,57,53,48,48,60,56,128,263,266,273,188
"87",173,167,123,136,158,120,124,194,248,266,127,78,75,66,46,20,23,30,29,41,51,53,41,74
"88",61,55,56,66,52,36,28,41,54,42,42,64,104,101,77,87,78,79,97,173,90,90,90,87
"89",86,97,98,68,11,5,7,18,23,34,44,16,16,9,10,14,12,9,9,10,14,24,26,19
"90",38,57,56,57,63,63,69,153,111,99,52,26,21,16,14,15,16,29,47,58,51.7877786952931,51.7877786952931,74,80
"91",72,38,26,20,38,61,69,88,93,101,110,153,220,188,180,168,186,197,189,116,108,101,102,80
"92",74,65,56,40,28,46,51,56,57,60,60,72,118,122,104,84,77,64,35,39,58,55,28,25
"93",25,59,32,24,21,31,31,32,29,30,25,16,6,5,5,5,5,7,12,16,23,19,18,13
"94",13,12,12,14,20,20,23,62,56,34,35,29,23,18,12,10,12,16,16,20,36,29,30,26
"95",25,29,37,31,46,32,44,36,27,41,43,45,36,25,25,23,20,21,28,34,41,39,45,57
"96",50,49,61,69,76,55,29,22,17,16,16,11,9,8,7,7,5,6,6,13,51.7877786952931,107,114,89
"97",48,28,35,32,37,43,47,52,60,54,42,64,74,82,81,66,58,50,44,35,26,23,21,21
"98",19,22,27,29,31,34,42,61,61,51,25,7,8,8,9,10,10,11,12,21,76,74,98,67
"99",62,62,60,53,42,35,35,35,65,94,55,22,11,10,12,19,23,22,30,37,30,45,100,63
"100",42,41,28,14,13,27,20,23,17,15,20,15,14,15,13,13,13,13,14,17,23,27,19,19
"101",21,22,23,37,33,21,21,32,57,41,33,27,10,10,10,15,28,25,19,20,22,23,28,35
"102",27,38,59,65,75,69,50,97,179,118,36,22,16,16,12,13,16,18,24,41,58,49,51,48
"103",46,42,17,19,23,26,31,37,38,47,58,64,68,66,63,67,62,69,71,84,78,62,54,52
"104",49,50,65,75,83,84,78,78,71,54,44,34,15,30,52,76,113,154,161,163,159,156,157,156
"105",160,181,186,191,181,139,55,55,42,55,58,40,37,40,43,49,49,46,47,50,57,66,107,95
"106",90,90,66,68,73,64,58,55,48,51.7877786952931,29,23,23,26,29,37,51.7877786952931,35,38,38,40,51.7877786952931,36,39
"107",43,41,39,44,52,55,51,51.7877786952931,52,52,46,39,39,33,25,32,38,42,35,38,54,66,59,48
"108",42,42,50,55,38,40,40,34,33,36,35,33,26,11,29,30,23,17,19,39,68,58,58,52
"109",49,49,60,59,61,54,56,60,71,56,44,38,39,27,17,14,11,28,29,70,66,54,52,52
"110",59,82,88,84,78,78,73,56,45,41,35,31,26,20,14,11,12,19,26,23,11,7,9,10
"111",16,16,19,18,20,23,30,41,32,27,29,35,39,48,50,48,39,33,27,27,19,22,23,10
"112",25,25,28,30,31,31,32,38,31,33,41,41,39,59,70,67,76,78,83,86,89,84,35,31
"113",144,141,12,9,11,15,18,57,62,13,9,11,11,10,9,10,10,12,18,24,28,33,41,31
"114",44,38,43,34,18,29,39,90,32,13,7,6,6,7,7,9,9,10,14,17,27,45,74,60
"115",44,42,61,52,44,34,38,61,53,28,18,14,16,18,21,27,29,23,23,23,23,21,23,31
"116",42,47,49,64,66,93,96,35,22,23,25,27,31,29,31,33,35,38,59,51,29,29,29,33
"117",28,25,31,34,47,56,44,47,49,46,40,33,27,25,28,29,30,27,35,31,36,46,48,52
"118",45,46,51,51,50,50,54,49,37,24,18,17,16,18,22,30,23,23,22,21,21,27,48,52
"119",21,19,21,20,26,25,21,25,22,12,13,14,16,19,26,20,14,13,15,18,24,32,33,28
"120",33,49,63,59,60,71,71,93,90,66,56,32,24,22,23,30,54,63,60,76,85,82,66,55
"121",56,44,46,43,38,58,60,65,72,100,108,111,107,89,77,72,61,60,58,65,74,100,110,97
"122",87,82,72,75,98,95,89,76,72,71,71,69,61,55,52,47,46,46,49,47,50,54,52,97
"123",51,46,42,39,37,39,38,37,35,30,36,27,26,24,55,60,44,44,26,31,32,34,33,30
"124",23,22,15,8,6,5,5,4,5,6,7,5,4,5,4,3,3,3,5,3,2,2,2,1
"125",2,51.7877786952931,1,2,3,5,5,6,8,10,10,10,8,10,12,13,17,21,21,38,68,80,80,77
"126",60,56,49,34,38,38,45,45,20,11,7,8,8,8,17,17,19,21,16,20,18,18,23,77
"127",16,18,23,24,32,41,50,39,41,34,24,14,8,9,21,32,37,56,69,79,72,56,41,27
"128",21,18,26,19,13,10,10,9,7,14,7,7,11,10,9,8,10,12,11,13,31,38,57,54
"129",54,51,56,45,27,33,39,52,36,21,18,24,27,23,25,51.7877786952931,34,47,35,28,71,89,44,25
"130",17,20,25,28,36,44,68,111,147,123,96,70,88,48,34,27,26,26,29,39,66,69,82,86
"131",78,104,107,117,131,146,146,167,155,150,113,60,27,18,11,11,10,10,10,10,20,39,45,65
"132",62,43,45,59,58,53,55,68,55,35,36,30,51.7877786952931,71,100,117,99,90,72,64,68,61,63,49
"133",50,53,64,74,78,84,83,81,83,84,86,82,55,14,22,19,16,16,28,21,13,14,16,21
"134",25,33,38,38,38,44,44,55,61,52,36,29,22,15,10,10,11,11,10,16,19,17,23,20
"135",17,19,23,34,36,34,42,34,17,12,16,15,16,15,13,15,21,32,43,52,58,57,41,37
"136",39,34,30,20,12,51.7877786952931,16,17,18,18,22,30,37,51.7877786952931,30,30,51.7877786952931,30,23,25,45,55,61,64
"137",70,77,78,73,77,67,67,70,65,62,60,51.7877786952931,40,25,21,19,22,51.7877786952931,33,34,38,42,55,50
"138",30,33,36,34,32,33,30,30,28,33,46,49,51.7877786952931,43,32,26,23,26,23,23,34,36,29,44
"139",34,31,42,48,42,38,35,30,29,28,65,34,31,24,20,24,29,59,48,53,56,59,62,44
"140",46,32,28,28,33,37,38,42,40,52,41,37,38,35,30,31,41,35,36,39,39,43,48,44
"141",40,42,38,37,36,43,49,45,44,40,43,35,27,23,20,20,19,19,20,25,32,38,44,51
"142",60,52,64,73,68,69,58,71,64,54,26,25,20,23,32,38,40,44,42,43,58,95,108,125
"143",87,20,14,29,26,22,19,18,17,16,14,12,13,15,18,23,28,32,52,29,58,95,108,125
"144",41,44,56,58,87,111,71,47,65,52,42,33,26,22,18,23,28,32,52,29,58,95,108,125
"145",52,39,40,47,42,45,40,23,16,13,18,25,21,19,19,17,21,32,52,29,58,95,108,125
"146",28,30,33,36,6,7,6,8,10,17,20,27,29,19,19,17,21,32,52,29,58,95,108,125
"147",39,46,63,73,71,66,61,48,42,39,51,11,2,1,2,4,4,3,4,7,16,27,29,33
"148",17,14,16,21,26,27,31,32,20,16,19,30,40,22,17,16,17,17,17,19,19,24,36,44
"149",54,27,29,30,29,46,35,35,30,38,40,35,40,35,19,19,29,33,42,40,36,39,50,32
"150",38,40,44,43,59,64,58,16,8,12,9,7,5,7,7,10,10,12,9,11,29,46,31,20
"151",51,46,42,39,37,39,38,37,35,30,36,27,26,24,55,60,44,44,26,31,32,34,33,30
"152",12,15,14,15,14,13,10,11,10,8,8,7,8,8,9,13,8,8,9,9,23,53,36,29
"153",51,44,36,31,57,54,52,49,60,85,70,47,21,14,12,12,8,9,10,11,14,43,65,47
"154",44,40,37,23,23,36,52,55,56,54,35,39,30,28,15,9,9,8,11,14,17,23,26,34
"155",48,54,50,57,55,49,42,25,27,31,38,27,24,25,23,23,23,25,25,24,27,31,37,44
"156",41,52,50,26,31,31,26,27,23,22,24,35,67,85,93,80,58,46,33,34,37,37,31,23
"157",22,27,28,33,40,38,30,32,28,23,30,43,43,35,36,40,37,31,27,24,27,27,21,18
"158",19,23,23,29,33,32,31,33,33,31,27,33,36,31,31,23,16,12,12,12,16,15,14,11
"159",4,3,3,4,4,5,7,9,12,14,18,19,16,14,13,17,17,23,27,31,32,32,36,36
"160",36,37,28,25,29,37,49,60,62,43,21,28,38,26,21,18,17,14,14,18,26,43,40,91
"161",92,104,100,88,83,79,42,45,22,21,26,26,26,24,27,21,20,20,17,16,26,43,40,91
"162",17,18,20,23,30,34,33,37,34,30,30,34,34,32,27,27,24,22,23,23,24,26,27,26
"163",24,28,25,24,28,29,20,12,7,9,12,19,21,16,11,13,16,15,15,19,23,25,24,21
"164",21,21,15,12,13,12,10,10,19,32,29,14,8,5,6,10,8,13,19,18,33,31,26,22
"165",25,32,38,41,35,30,36,43,47,45,47,41,43,33,10,9,8,8,10,9,19,37,44,25
"166",22,20,18,19,19,27,36,49,55,61,53,19,9,10,14,15,19,20,17,26,29,32,39,41
"167",46,35,28,24,22,32,29,25,22,11,5,8,11,11,14,12,7,8,15,20,16,25,31,32
"168",39,42,43,44,45,41,51,69,78,80,63,43,42,38,34,28,20,8,10,8,13,18,21,24
"169",29,36,37,47,75,66,59,47,38,40,47,43,47,47,46,41,35,37,41,45,47,59,69,76
"170",74,69,67,48,36,36,23,26,36,29,23,35,40,45,44,42,47,38,22,17,23,32,37,40
"171",38,34,25,24,29,34,24,19,38,54,38,27,18,13,11,10,7,10,13,17,16,26,32,40
"172",29,26,29,34,33,33,33,32,29,34,37,26,22,23,26,33,41,47,50,48,49,57,59,59
"173",54,57,51,41,43,41,38,41,40,43,44,46,48,53,48,42,35,32,33,36,33,32,32,32
"174",42,47,45,52,59,54,45,34,36,30,20,13,10,12,16,19,17,19,23,17,14,15,19,23
"175",27,28,34,34,27,26,29,28,26,22,26,28,24,16,19,21,20,26,29,33,37,9,3,4
"176",4,5,8,16,34,30,26,25,26,11,7,4,3,3,2,2,4,4,5,5,4,4,5,6
"177",6,7,8,7,8,10,10,8,15,13,7,10,12,11,9,5,6,8,6,10,18,34,38,40
"178",45,47,53,49,45,50,36,35,37,38,34,28,8,6,7,9,11,15,13,12,15,13,13,14
"179",14,15,18,22,24,30,25,23,23,26,28,35,39,39,39,42,40,36,30,31,34,45,58,68
"180",71,72,78,89,95,94,84,70,60,42,33,51.7877786952931,23,22,26,38,39,34,30,31,34,45,58,68
"181",38,46,51,45,44,44,39,32,30,32,35,32,32,28,20,15,10,10,7,8,10,11,14,17
"182",19,18,19,23,20,21,22,19,19,19,12,13,17,23,27,33,35,25,11,7,6,8,12,17
"183",19,22,32,44,49,42,40,36,38,31,19,15,16,20,21,20,16,13,10,9,10,10,14,15
"184",12,10,13,14,15,18,18,22,20,14,8,8,9,7,5,4,4,6,7,9,17,26,25,34
"185",29,30,38,52,58,37,39,38,37,29,27,26,16,13,12,15,13,13,43,40,45,42,31,28
"186",39,44,51,59,55,55,63,80,65,57,54,47,42,31,30,26,23,21,28,42,65,64,55,60
"187",50,38,53,50,45,44,61,58,54,75,68,66,67,73,74,72,63,53,42,44,55,51,44,31
"188",24,16,13,11,11,14,16,15,12,14,14,14,23,33,34,29,25,20,20,23,22,24,18,21
"189",18,30,44,43,43,40,44,34,30,27,27,33,30,28,27,31,37,34,35,38,38,34,31,26
"190",17,18,21,32,40,35,31,27,23,26,23,20,20,20,23,27,30,32,34,32,36,35,34,35
"191",38,43,45,50,48,42,41,43,48,58,48,37,33,31,24,22,23,20,13,13,15,20,25,21
"192",20,23,23,36,41,31,31,35,28,18,20,22,24,30,42,53,57,58,63,68,70,70,72,63
"193",35,37,40,38,76,64,74,62,35,26,24,23,24,22,21,23,23,20,21,23,23,26,23,20
"194",21,23,26,31,32,32,32,28,26,23,21,18,19,26,33,44,54,60,42,19,14,6,6,6
"195",5,6,7,8,8,9,10,12,12,11,7,6,5,4,6,6,6,8,8,8,10,15,15,14
"196",14,14,17,19,23,23,26,25,21,17,19,51.7877786952931,19,20,14,9,9,10,10,13,11,11,9,14
"197",11,10,11,9,9,11,16,19,20,23,23,22,26,30,30,20,20,19,24,27,29,32,37,40
"198",47,51,60,66,66,64,66,66,58,42,27,7,11,13,15,12,18,55,60,55,57,61,68,63
"199",57,60,59,51,61,66,60,50,66,54,47,50,60,39,26,17,17,16,16,16,14,19,22,25
"200",25,27,30,33,35,39,41,42,43,37,32,29,22,15,15,14,14,28,32,28,33,29,32,39
"201",46,45,42,41,40,41,35,31,28,27,18,17,18,17,16,16,19,21,28,34,43,29,32,39
"202",49,52,45,42,33,33,27,28,27,20,17,20,23,26,26,23,24,24,29,30,31,28,25,22
"203",22,19,18,19,20,20,26,32,30,19,16,15,34,21,12,11,14,23,21,20,21,17,10,17
"204",14,14,13,9,6,5,8,11,7,5,8,5,4,4,5,6,6,7,9,14,12,11,10,17
"205",8,6,9,12,14,16,21,26,32,39,44,50,48,39,33,35,26,25,26,27,27,25,26,24
"206",23,24,23,23,20,20,22,21,25,26,27,29,42,46,41,50,57,61,61,59,58,59,46,32
"207",31,34,36,34,30,26,25,26,23,21,8,11,13,11,15,19,24,27,30,29,32,13,8,7
"208",7,8,7,5,7,7,9,12,9,8,11,20,23,25,29,29,28,25,23,25,28,32,39,39
"209",40,32,30,28,23,19,15,19,40,52,51,46,37,27,23,20,16,16,26,27,33,44,49,53
"210",47,52,56,48,52,40,45,34,22,19,22,32,19,28,34,57,65,41,22,28,33,44,49,53
"211",32,17,18,51.7877786952931,25,29,34,39,44,51,56,61,62,58,54,49,47,53,56,56,42,44,49,53
"212",36,35,37,38,39,39,39,41,40,35,32,32,30,31,31,32,35,35,37,39,42,46,44,43
"213",42,39,44,39,28,21,17,15,15,15,16,11,10,12,15,20,23,16,23,33,31,28,22,19
"214",18,17,19,17,16,14,13,13,15,14,18,25,30,26,22,27,17,10,8,9,10,13,17,19
"215",20,30,37,33,31,29,23,30,33,21,21,25,30,26,22,27,17,10,8,9,10,13,17,19
"216",32,35,30,34,28,25,23,24,37,48,38,37,34,26,30,29,22,22,24,29,29,35,37,39
"217",40,36,117,105,88,68,70,57,54,45,44,40,36,45,59,64,58,47,24,29,29,35,37,39
"218",38,41,38,40,40,43,47,46,31,25,28,32,34,37,41,39,32,31,38,40,30,25,23,20
"219",16,17,15,21,23,37,46,44,41,33,30,34,37,33,30,30,26,18,17,22,24,26,22,23
"220",23,31,24,9,10,17,18,20,19,23,24,18,12,10,9,9,7,8,9,9,10,12,11,10
"221",11,13,14,16,20,19,17,18,30,25,21,17,13,12,10,11,10,10,10,10,12,14,14,15
"222",15,18,27,36,31,63,60,51,46,36,23,16,19,18,17,18,17,16,21,26,32,32,28,37
"223",47,43,38,42,47,39,33,33,28,26,40,49,47,43,42,35,31,25,24,26,25,25,31,35
"224",27,24,22,23,22,20,22,23,25,29,33,40,47,43,36,33,37,41,39,36,32,30,35,40
"225",42,35,32,29,29,30,31,31,35,40,41,47,53,48,42,37,39,40,44,51,43,39,45,40
"226",74,72,75,78,89,82,77,74,71,58,56,53,50,52,45,36,30,26,25,27,34,37,50,51
"227",44,46,59,67,65,63,64,70,65,35,22,10,7,7,6,6,5,5,6,7,7,10,13,16
"228",13,13,14,18,30,35,35,41,50,53,63,64,52,37,36,30,22,16,14,14,23,34,40,28
"229",22,22,22,22,22,24,24,26,33,49,43,26,14,14,14,17,18,18,19,21,23,31,35,35
"230",37,20,9,11,11,12,13,16,22,26,36,46,49,47,43,31,19,18,20,24,29,36,40,42
"231",35,42,42,39,44,47,58,48,52,53,55,45,29,27,20,13,18,17,18,17,12,16,18,23
"232",21,29,26,19,21,22,20,18,22,23,23,14,11,13,12,13,12,11,13,11,12,12,16,14
"233",14,16,16,14,13,15,15,14,15,16,13,12,10,9,9,8,8,8,8,10,14,21,26,25
"234",25,23,22,21,22,22,30,36,49,35,23,16,13,12,10,11,12,11,11,11,14,19,21,25
"235",27,17,15,17,20,24,29,24,20,10,9,10,11,9,9,9,9,10,11,11,16,19,21,25
"236",20,20,22,25,34,54,44,43,93,70,52,22,12,9,9,8,8,8,11,12,19,17,11,11
"237",14,13,15,17,21,25,29,33,41,40,34,31,34,31,29,29,27,29,27,28,31,33,28,29
"238",30,31,33,35,34,9,8,7,7,7,8,8,7,8,7,7,7,8,9,10,10,13,10,29
"239",16,17,17,13,20,38,58,59,137,160,82,29,45,56,20,6,6,7,7,8,14,24,22,16
"240",22,29,28,40,112,69,80,89,61,54,28,18,12,10,7,6,6,6,9,11,18,21,24,24
"241",25,25,24,31,49,68,79,61,61,65,61,30,11,9,8,8,8,8,10,14,16,18,19,22
"242",22,20,21,21,19,23,20,21,21,17,13,11,10,10,10,9,9,8,8,9,11,12,12,12
"243",11,9,9,8,8,8,8,9,9,10,9,9,8,8,8,8,9,10,11,13,10,8,6,5
"244",4,5,5,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,4,4,5,4,4
"245",4,4,5,4,4,4,5,6,8,8,7,10,8,8,9,12,17,17,15,12,17,18,13,10
"246",8,7,8,10,11,12,14,16,17,12,10,18,28,31,26,25,26,27,30,31,28,21,22,23
"247",22,23,31,31,31,20,17,13,14,15,28,31,28,17,16,19,13,14,13,16,20,19,17,15
"248",15,17,21,22,17,14,13,13,14,12,14,16,18,20,21,21,26,32,37,46,63,56,50,49
"249",45,41,41,39,37,33,24,30,39,36,34,39,33,31,34,37,28,22,20,20,23,23,24,25
"250",28,27,35,47,42,37,32,37,52,53,50,46,43,36,21,15,17,14,12,15,20,21,26,28
"251",28,30,32,36,40,35,35,41,38,34,32,29,30,31,28,27,20,15,16,17,16,15,15,15
"252",15,15,15,16,18,21,23,28,29,29,32,30,26,23,21,19,19,20,21,27,36,39,37,33
"253",34,33,32,31,28,26,25,26,34,44,46,53,44,39,35,39,48,53,19,16,15,15,16,17
"254",14,18,20,19,23,22,26,32,36,39,25,19,20,24,25,28,29,26,23,20,21,25,26,29
"255",33,30,29,30,31,33,34,36,38,41,48,55,55,60,52,44,33,16,13,14,18,24,21,16
"256",13,15,14,16,18,25,29,46,47,21,17,17,15,16,18,36,54,47,48,44,47,61,59,45
"257",40,36,24,21,23,35,32,17,28,29,27,32,26,22,25,44,63,74,50,42,48,43,30,26
"258",28,27,28,24,23,25,27,29,37,44,55,43,33,33,38,47,50,46,46,49,46,56,39,26
"259",30,28,34,39,41,45,46,44,45,42,43,42,44,51,54,57,59,62,67,68,69,64,61,54
"260",56,53,51,57,63,67,81,83,91,96,96,51,16,11,8,8,8,7,8,9,9,6,8,9
"261",9,7,8,13,12,12,13,17,18,11,8,7,8,9,8,8,9,9,10,12,13,15,16,17
"262",17,15,22,16,14,13,14,16,17,15,12,8,51.7877786952931,34,21,19,22,51.7877786952931,33,34,38,42,55,50
"263",36,14,14,19,30,27,31,38,44,42,30,8,8,9,11,10,10,11,17,20,29,33,40,50
"264",40,47,71,59,63,75,63,64,48,31,19,14,11,10,8,12,17,21,51.7877786952931,51.7877786952931,57,56,46,50
"265",46,46,53,57,54,46,43,38,35,34,24,17,15,15,16,16,15,12,19,40,52,74,65,54
"266",48,45,44,46,50,52,50,53,52,35,23,20,19,19,22,22,24,27,27,35,42,38,38,36
